epoch,accuracy,loss,val_accuracy,val_loss
0,0.466292142868042,1.1918867826461792,0.3333333432674408,0.7073594927787781
1,0.5449438095092773,0.9646348357200623,0.4444444477558136,0.7079634070396423
2,0.5786516666412354,0.986894428730011,0.42222222685813904,0.7152755856513977
3,0.6067415475845337,0.8830272555351257,0.46666666865348816,0.712508499622345
4,0.584269642829895,0.8671708106994629,0.5555555820465088,0.6984036564826965
5,0.584269642829895,0.8936774730682373,0.6222222447395325,0.6860896944999695
6,0.5786516666412354,0.842660129070282,0.5333333611488342,0.6872705817222595
7,0.6123595237731934,0.7923145890235901,0.5111111402511597,0.685465395450592
8,0.6573033928871155,0.6296067237854004,0.5333333611488342,0.6808922290802002
9,0.6573033928871155,0.657483696937561,0.6000000238418579,0.6711245179176331
10,0.6516854166984558,0.6533844470977783,0.644444465637207,0.6673035025596619
11,0.6235954761505127,0.7132707834243774,0.6666666865348816,0.6662224531173706
12,0.6966292262077332,0.5454667210578918,0.644444465637207,0.661738932132721
13,0.6910112500190735,0.5777771472930908,0.644444465637207,0.6572317481040955
14,0.7078651785850525,0.5834980607032776,0.644444465637207,0.6485225558280945
15,0.7191011309623718,0.5285336375236511,0.644444465637207,0.6445232033729553
16,0.7415730357170105,0.5056695938110352,0.6666666865348816,0.6325633525848389
