epoch,accuracy,loss,val_accuracy,val_loss
0,0.5807158350944519,0.8856711983680725,0.6384839415550232,0.6375530362129211
1,0.6815193295478821,0.6742913126945496,0.7667638659477234,0.513425886631012
2,0.746530294418335,0.5381498336791992,0.8396501541137695,0.4227220118045807
3,0.8144631385803223,0.41364648938179016,0.8775510191917419,0.3567724823951721
4,0.8298027515411377,0.3747531771659851,0.909621000289917,0.3072315454483032
5,0.8553688526153564,0.3335276246070862,0.9125364422798157,0.27919235825538635
6,0.878743588924408,0.2981692850589752,0.9067055583000183,0.26496243476867676
7,0.9013878703117371,0.2518423795700073,0.9125364422798157,0.24473683536052704
8,0.9035792350769043,0.24506789445877075,0.918367326259613,0.23542028665542603
9,0.9006574153900146,0.23855352401733398,0.9241982698440552,0.22477415204048157
10,0.9233016967773438,0.19861814379692078,0.9271137118339539,0.21513593196868896
11,0.9298758506774902,0.1885341852903366,0.9212828278541565,0.21045266091823578
12,0.9218407869338989,0.20584681630134583,0.9241982698440552,0.20488311350345612
13,0.9357194900512695,0.1811874806880951,0.9271137118339539,0.19810807704925537
14,0.9364499449729919,0.17398327589035034,0.9358600378036499,0.19314101338386536
15,0.9335281252861023,0.16988736391067505,0.9271137118339539,0.1898207664489746
16,0.9408327341079712,0.16241225600242615,0.9271137118339539,0.1875491738319397
17,0.9466764330863953,0.1689346730709076,0.9241982698440552,0.18408556282520294
18,0.9349890351295471,0.16476695239543915,0.9271137118339539,0.1777755320072174
19,0.9495982527732849,0.15027500689029694,0.9271137118339539,0.17861339449882507
