,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,100.0,0.1,3.0,2.0,adam,relu,0.003002060278322941,10.0,True,1.0,2.0,0.5,0.6,0.4847923547029495,0.7990053057670593,2021-07-04_12-46-52
1,100.0,0.3,9.0,2.0,adam,elu,0.0004634467996055498,40.0,False,0.0,0.0,0.45,0.6,0.6784266591072082,0.6186410069465638,2021-07-03_22-22-28
2,100.0,0.4,3.0,2.0,adam,relu,0.007351722403945587,10.0,True,1.0,1.0,0.35,0.6,0.624066025018692,0.7582815766334534,2021-07-04_16-48-23
3,100.0,0.1,9.0,3.0,adam,relu,0.00026721380930887895,50.0,False,0.0,0.0,0.65,0.6,0.3981716185808182,0.8522444009780884,2021-07-05_11-31-41
4,100.0,0.3,9.0,3.0,adam,relu,0.0013451229710389238,50.0,False,0.0,2.0,0.65,0.6,0.8145431458950043,0.7040984213352204,2021-07-05_12-02-05
5,100.0,0.1,9.0,3.0,adam,relu,0.00034106076383560774,50.0,False,1.0,1.0,0.75,0.6,0.2244682177901268,0.9362176656723022,2021-07-05_04-07-55
6,50.0,0.4,9.0,3.0,adam,relu,0.0038714221007490135,50.0,True,1.0,1.0,0.5,0.6,0.9404039919376374,0.6501251518726349,2021-07-03_19-28-40
7,100.0,0.2,9.0,3.0,sgd,relu,6.900987960099389e-05,50.0,False,1.0,2.0,0.75,0.6,0.6935176730155945,0.5040349066257477,2021-07-05_02-57-57
8,100.0,0.1,9.0,3.0,adam,relu,0.00043673419545034356,50.0,False,1.0,1.0,0.75,0.6,0.2535200655460358,0.9366131067276001,2021-07-05_02-50-46
9,100.0,0.2,7.0,2.0,adam,relu,0.0014182867795157759,50.0,True,1.0,1.0,0.75,0.6,0.6392050832509995,0.853803300857544,2021-07-04_20-43-06
10,100.0,0.2,9.0,3.0,adam,relu,8.931337063086655e-05,50.0,False,1.0,1.0,0.65,0.6,0.536684000492096,0.8302331328392029,2021-07-05_06-50-48
11,100.0,0.4,3.0,2.0,adam,elu,0.005987366673623001,10.0,True,1.0,1.0,0.25,0.6,0.6376275777816772,0.7100901782512665,2021-07-04_13-51-44
12,50.0,0.5,9.0,2.0,sgd,relu,8.821298690244506e-05,20.0,False,1.0,2.0,0.4,0.0,0.6951626539230347,0.5015955865383148,2021-07-03_21-00-53
13,100.0,0.1,3.0,2.0,adam,relu,0.0012922911447473377,30.0,True,1.0,1.0,0.35,0.0,0.5305338561534881,0.8546688377857208,2021-07-04_16-27-34
14,100.0,0.3,5.0,2.0,adam,relu,0.006333743447830688,40.0,True,1.0,0.0,0.65,0.0,0.6499004364013672,0.7991590797901154,2021-07-04_17-20-08
15,100.0,0.3,9.0,3.0,sgd,elu,0.001013427135651912,50.0,False,1.0,2.0,0.65,0.6,0.6822940707206726,0.5679146826267243,2021-07-05_07-59-16
16,50.0,0.7,5.0,3.0,adam,relu,0.0012234635831946472,30.0,False,1.0,1.0,0.3,0.0,1.2524158537387848,0.568858551979065,2021-07-04_03-47-42
17,100.0,0.1,7.0,2.0,adam,relu,0.003106754622292207,50.0,True,1.0,1.0,0.65,0.6,0.2963185355067253,0.9209894061088562,2021-07-04_19-29-24
18,100.0,0.1,3.0,2.0,adam,relu,0.0028448871121517084,20.0,True,1.0,0.0,0.3,0.6,0.40659531354904177,0.8524166584014893,2021-07-04_15-14-53
19,100.0,0.1,9.0,3.0,adam,relu,5.3452956787929507e-05,50.0,False,1.0,1.0,0.75,0.6,0.2356681078672409,0.9251631259918213,2021-07-05_06-37-39
20,100.0,0.2,9.0,2.0,adam,relu,0.0024423301214587844,50.0,True,1.0,1.0,0.7,0.6,0.4277741193771362,0.8878187894821167,2021-07-04_23-55-43
21,100.0,1.0,7.0,2.0,sgd,elu,0.00402708488901253,50.0,True,1.0,1.0,0.6,0.6,0.631311559677124,0.6712179958820343,2021-07-04_23-00-03
22,100.0,0.2,3.0,2.0,adam,elu,1.0255957495722826e-05,40.0,True,0.0,0.0,0.65,0.0,0.689725250005722,0.5611044704914093,2021-07-03_21-25-02
