epoch,accuracy,loss,val_accuracy,val_loss
0,0.5653136372566223,0.6837133765220642,0.5860373377799988,0.6771882772445679
1,0.6226322054862976,0.6719839572906494,0.6371681690216064,0.6659889221191406
2,0.6728167533874512,0.6599650979042053,0.6981317400932312,0.6539567708969116
3,0.7114391326904297,0.6468589305877686,0.737463116645813,0.6405057311058044
4,0.7439114451408386,0.6321876049041748,0.7590953707695007,0.6249562501907349
5,0.7623616456985474,0.6151493787765503,0.7797443270683289,0.6071820259094238
6,0.783271849155426,0.5957486033439636,0.7905604839324951,0.5869325399398804
7,0.7913899421691895,0.5738146901130676,0.8023598790168762,0.5644614100456238
8,0.8036900162696838,0.549891471862793,0.8053097128868103,0.5407030582427979
9,0.8103321194648743,0.5250977277755737,0.8112094402313232,0.5164599418640137
10,0.8108240962028503,0.5001741051673889,0.8131760358810425,0.49433889985084534
11,0.816236138343811,0.477620929479599,0.8200590014457703,0.47284069657325745
12,0.8196802139282227,0.4560670852661133,0.8230088353157043,0.4544641375541687
13,0.8216482400894165,0.4376303255558014,0.826941967010498,0.4388319253921509
14,0.8238622546195984,0.4215695858001709,0.832841694355011,0.4261426627635956
15,0.8253382444381714,0.40820401906967163,0.832841694355011,0.41571152210235596
16,0.829028308391571,0.39687615633010864,0.8367748260498047,0.4074713885784149
17,0.8319803476333618,0.38746902346611023,0.8377581238746643,0.4008742868900299
18,0.8334563374519348,0.3795669972896576,0.8426745533943176,0.39555421471595764
19,0.8351783752441406,0.37282848358154297,0.8446410894393921,0.39121583104133606
20,0.8371463418006897,0.3669947385787964,0.8446410894393921,0.3875630795955658
21,0.8393604159355164,0.36198386549949646,0.8436577916145325,0.3846135437488556
22,0.8408364057540894,0.3575194776058197,0.8446410894393921,0.3818231225013733
23,0.8428044319152832,0.3534582257270813,0.8446410894393921,0.37933024764060974
24,0.8432964086532593,0.3496934175491333,0.8446410894393921,0.37707221508026123
