epoch,accuracy,loss,val_accuracy,val_loss
0,0.5212104320526123,0.6898416876792908,0.5457627177238464,0.6883289813995361
1,0.5574095249176025,0.6838087439537048,0.5728813409805298,0.6828279495239258
2,0.5933257937431335,0.6776819229125977,0.6135593056678772,0.6771388649940491
3,0.629807710647583,0.6713458299636841,0.6406779885292053,0.6711249351501465
4,0.6623303294181824,0.6646392941474915,0.6587570905685425,0.664623498916626
5,0.6858031749725342,0.6574002504348755,0.6757062077522278,0.6575535535812378
6,0.7061651349067688,0.6495070457458496,0.6937853097915649,0.6498355269432068
7,0.7217194437980652,0.6409586668014526,0.7050847411155701,0.6414114832878113
8,0.7327488660812378,0.6316770911216736,0.7254237532615662,0.6323063373565674
9,0.7412330508232117,0.6217512488365173,0.7378531098365784,0.6225633025169373
10,0.7522624731063843,0.6111432909965515,0.7435027956962585,0.6122367978096008
11,0.7593325972557068,0.5999372005462646,0.7548022866249084,0.601311445236206
12,0.7672511339187622,0.5881754159927368,0.7627118825912476,0.5898748636245728
13,0.7748869061470032,0.5759395956993103,0.7728813290596008,0.5780497193336487
14,0.7771493196487427,0.563402533531189,0.7796609997749329,0.5659079551696777
15,0.7816742062568665,0.5506352782249451,0.7830508351325989,0.553544282913208
16,0.7850678563117981,0.5378249287605286,0.7807909846305847,0.5412174463272095
17,0.7861990928649902,0.5252072811126709,0.7841808199882507,0.5290199518203735
18,0.7864819169044495,0.512895405292511,0.7807909846305847,0.5171613097190857
19,0.7867646813392639,0.5010542869567871,0.7796609997749329,0.5057621002197266
20,0.7873303294181824,0.48984986543655396,0.7819209098815918,0.49500611424446106
21,0.7910068035125732,0.479375958442688,0.7841808199882507,0.48495903611183167
22,0.7915723919868469,0.4697749614715576,0.7864406704902649,0.47575119137763977
23,0.7918552160263062,0.46108460426330566,0.7898305058479309,0.4673630893230438
24,0.7927036285400391,0.4532778561115265,0.7920904159545898,0.45985618233680725
25,0.7946832776069641,0.4463339149951935,0.7954802513122559,0.45309874415397644
26,0.795531690120697,0.44016894698143005,0.7932203412055969,0.4470083713531494
27,0.7972285151481628,0.4347107708454132,0.7920904159545898,0.44157183170318604
28,0.7975113391876221,0.4298578202724457,0.7932203412055969,0.4366703927516937
29,0.7997737526893616,0.42554837465286255,0.794350266456604,0.43229028582572937
30,0.8014705777168274,0.42171186208724976,0.7954802513122559,0.4283198416233063
