,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,100.0,0.1,3.0,2.0,adam,elu,0.0021221992611783255,40.0,False,0.0,0.0,0.55,0.6,0.34885706305503844,0.8870990753173829,2021-07-04_09-15-15
1,100.0,0.1,5.0,2.0,adam,relu,7.668517391973571e-05,40.0,True,0.0,1.0,0.55,0.6,0.21919832825660707,0.9168293356895447,2021-07-04_02-08-46
2,100.0,0.3,7.0,2.0,sgd,relu,0.0009628219065407466,30.0,False,0.0,1.0,0.5,0.6,0.3507954329252243,0.8607099056243896,2021-07-04_04-10-46
3,100.0,0.3,7.0,2.0,adam,relu,9.176878364268582e-05,40.0,False,0.0,0.0,0.65,0.0,0.3270242720842361,0.8672152817249298,2021-07-04_04-36-52
4,100.0,0.1,5.0,2.0,adam,elu,0.0019263283471274689,40.0,False,0.0,0.0,0.35,0.6,0.3400071024894714,0.9047919809818268,2021-07-04_09-36-27
5,100.0,0.6,5.0,2.0,adam,elu,0.0031035616539990454,50.0,False,0.0,0.0,0.25,0.6,0.5618456125259399,0.8352712452411651,2021-07-04_07-15-55
6,100.0,0.1,5.0,2.0,sgd,relu,0.0054110631239906275,40.0,False,0.0,0.0,0.45,0.6,0.38693887591362,0.8374567449092865,2021-07-04_09-55-13
7,100.0,0.2,9.0,2.0,adam,relu,0.00014529720930068045,40.0,False,0.0,0.0,0.4,0.0,0.3116198807954788,0.8708945930004119,2021-07-04_13-56-22
8,100.0,0.3,5.0,2.0,adam,relu,0.00045875566314310627,50.0,True,0.0,0.0,0.4,0.6,0.3648502230644226,0.8591405391693115,2021-07-04_10-40-34
9,100.0,0.3,9.0,2.0,adam,relu,0.005165675253163738,40.0,True,0.0,2.0,0.45,0.6,0.3122887447476387,0.8851504147052764,2021-07-04_01-58-44
10,100.0,0.2,5.0,2.0,adam,relu,0.009417392714889878,40.0,False,1.0,0.0,0.6,0.6,0.3625613868236542,0.8378020107746125,2021-07-04_10-42-36
11,100.0,0.3,5.0,2.0,adam,relu,0.0013581534159875224,50.0,False,0.0,0.0,0.35,0.6,0.511137530207634,0.8565783858299255,2021-07-04_12-01-45
12,100.0,0.3,5.0,2.0,adam,relu,0.0012723926048946548,40.0,False,0.0,0.0,0.45,0.6,0.4711406737565994,0.8597392499446869,2021-07-04_08-42-12
13,100.0,0.2,9.0,2.0,sgd,relu,0.00033032982153736453,50.0,False,1.0,0.0,0.55,0.6,0.38213482201099397,0.8446261465549469,2021-07-04_06-10-08
14,50.0,0.2,5.0,2.0,adam,relu,0.0006211923253262243,10.0,False,0.0,0.0,0.65,0.6,0.40821529030799864,0.8091016113758087,2021-07-04_02-56-21
15,50.0,0.3,5.0,2.0,adam,relu,0.004628212475922073,40.0,False,0.0,1.0,0.35,0.6,0.4731550306081772,0.767606008052826,2021-07-04_07-29-43
16,100.0,0.1,5.0,3.0,adam,relu,0.0034005457373607138,20.0,False,0.0,2.0,0.5,0.6,0.25609332174062727,0.9024292588233948,2021-07-03_21-30-06
17,100.0,0.4,5.0,3.0,adam,relu,0.00019816010461124733,10.0,False,1.0,1.0,0.7,0.6,0.2936346024274826,0.8815340638160706,2021-07-04_06-38-36
18,50.0,0.3,5.0,3.0,adam,elu,0.0023642988166777527,20.0,True,1.0,0.0,0.5,0.6,0.5197738260030746,0.7601546585559845,2021-07-03_19-36-31
19,100.0,0.2,5.0,2.0,adam,relu,0.0016667965110081693,30.0,True,0.0,2.0,0.3,0.6,0.296651129424572,0.8901976704597473,2021-07-04_01-42-05
20,100.0,0.1,7.0,2.0,adam,elu,0.006101805549165207,30.0,False,0.0,0.0,0.35,0.0,0.5422678589820862,0.8294281601905823,2021-07-04_15-30-50
21,100.0,0.2,5.0,2.0,adam,relu,0.00148611753534944,50.0,False,0.0,0.0,0.4,0.6,0.4727371871471405,0.8859981894493103,2021-07-04_08-03-47
22,100.0,0.5,7.0,2.0,adam,relu,0.00013379307837424232,40.0,False,0.0,1.0,0.3,0.0,0.43143522143363955,0.8613074958324433,2021-07-04_13-30-08
23,100.0,0.1,5.0,2.0,adam,relu,0.0012356527013075273,40.0,False,0.0,0.0,0.45,0.6,0.2706171676516533,0.9367440938949585,2021-07-04_08-01-03
24,100.0,0.3,3.0,2.0,adam,elu,0.0009715178096110768,50.0,True,0.0,0.0,0.3,0.6,0.44723017513751984,0.8400285840034485,2021-07-04_11-16-04
25,100.0,0.1,9.0,2.0,sgd,relu,0.00037177375522872043,40.0,False,0.0,1.0,0.4,0.0,0.3357038199901581,0.8663943648338318,2021-07-04_15-09-38
26,100.0,0.2,5.0,3.0,adam,relu,0.005116882811888117,30.0,False,0.0,0.0,0.45,0.0,0.4666804999113083,0.8634116888046265,2021-07-04_03-41-06
27,100.0,0.2,7.0,2.0,adam,elu,0.00037188226110701044,30.0,False,0.0,1.0,0.65,0.6,0.4264212340116501,0.8585589766502381,2021-07-04_06-58-57
28,100.0,0.2,5.0,2.0,adam,elu,0.0024104775631183374,40.0,True,1.0,2.0,0.3,0.0,0.2843404784798622,0.9024203300476075,2021-07-03_23-21-35
29,100.0,1.0,3.0,3.0,adam,elu,0.00015566901236920298,40.0,True,1.0,1.0,0.5,0.6,0.47870585322380066,0.8226992607116699,2021-07-04_02-48-27
30,100.0,0.4,9.0,3.0,sgd,relu,0.0024540462919604646,50.0,False,0.0,0.0,0.35,0.6,0.3348906338214874,0.8686627924442292,2021-07-04_16-17-36
31,100.0,0.1,5.0,2.0,adam,relu,0.005716827467032223,40.0,False,0.0,0.0,0.45,0.6,0.37686108350753783,0.8355915009975433,2021-07-04_08-21-38
32,50.0,0.6,9.0,2.0,adam,elu,0.0002218966417491653,40.0,False,1.0,1.0,0.45,0.6,0.5462766766548157,0.7400857388973237,2021-07-03_19-23-48
33,100.0,0.7,3.0,2.0,adam,relu,0.0017995976786278945,20.0,True,0.0,1.0,0.45,0.6,0.36009711027145386,0.8877050161361695,2021-07-03_21-13-09
34,100.0,0.1,7.0,2.0,adam,relu,1.2835612165124039e-05,40.0,True,0.0,2.0,0.4,0.6,0.26298303753137586,0.889534193277359,2021-07-04_01-29-17
35,100.0,0.1,7.0,2.0,adam,relu,0.0003063191247665222,50.0,False,0.0,0.0,0.3,0.0,0.2187255874276161,0.9365992963314056,2021-07-04_12-44-52
36,100.0,0.2,5.0,2.0,adam,relu,0.0031032749617221126,40.0,False,0.0,0.0,0.5,0.6,0.4565114378929138,0.8677489578723907,2021-07-04_08-53-08
37,100.0,0.7,3.0,2.0,adam,relu,0.0014434451675588167,50.0,True,0.0,1.0,0.75,0.6,0.3883853554725647,0.8810027658939361,2021-07-03_20-51-49
38,100.0,0.1,9.0,2.0,adam,elu,0.000571586081134902,30.0,False,0.0,0.0,0.65,0.6,0.28466651290655137,0.9227017879486084,2021-07-04_05-29-31
39,100.0,0.1,5.0,2.0,adam,relu,0.0014672315004076095,40.0,False,0.0,0.0,0.4,0.6,0.250691819190979,0.9411852121353149,2021-07-04_07-41-20
40,100.0,0.2,3.0,2.0,sgd,relu,0.0019098976235326138,20.0,False,0.0,0.0,0.65,0.6,0.35705904066562655,0.8530326843261719,2021-07-04_06-42-05
41,100.0,0.1,3.0,3.0,sgd,relu,0.00037690603864551364,50.0,False,0.0,1.0,0.75,0.6,0.34549567103385925,0.8632422983646393,2021-07-04_03-36-55
42,50.0,0.2,9.0,3.0,adam,relu,0.000875405149898499,20.0,False,1.0,2.0,0.35,0.0,0.5238682687282562,0.8225475430488587,2021-07-03_23-10-24
