epoch,accuracy,loss,val_accuracy,val_loss
0,0.7635468244552612,0.5034309029579163,0.8030634522438049,0.4796432852745056
1,0.8275862336158752,0.3859807848930359,0.8074398040771484,0.5277056694030762
2,0.8494800329208374,0.33865270018577576,0.8008752465248108,0.48059093952178955
3,0.8806787133216858,0.29714858531951904,0.8118162155151367,0.47937604784965515
4,0.8932676315307617,0.26362574100494385,0.8052516579627991,0.553563117980957
5,0.8834154605865479,0.28233107924461365,0.8205689191818237,0.519997239112854
6,0.9239190220832825,0.1963403970003128,0.833698034286499,0.5251423716545105
7,0.9403393268585205,0.15768012404441833,0.7964988946914673,0.7375587224960327
8,0.9211822748184204,0.18150609731674194,0.8183807730674744,0.5926926732063293
9,0.9556650519371033,0.13145868480205536,0.8183807730674744,0.6794532537460327
10,0.9523809552192688,0.12056507915258408,0.8380743861198425,0.743661105632782
11,0.9682539701461792,0.0906422957777977,0.8118162155151367,0.7707392573356628
12,0.9200875759124756,0.18480640649795532,0.8096280097961426,0.6853850483894348
13,0.9698960185050964,0.0828646719455719,0.8096280097961426,0.7365539073944092
14,0.9797482490539551,0.06542523205280304,0.7811816334724426,0.8833047151565552
15,0.9737274050712585,0.07915910333395004,0.8030634522438049,0.882637083530426
