,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,50.0,0.1,5.0,2.0,sgd,relu,0.00018664896724861915,50.0,False,1.0,1.0,0.5,0.6,0.699018406867981,0.5037156343460083,2021-07-27_12-14-00
1,100.0,0.8,5.0,3.0,sgd,elu,0.0027956475269645836,20.0,False,0.0,1.0,0.3,0.0,0.7051165640354157,0.4880952462553978,2021-07-27_09-57-54
2,50.0,0.3,5.0,2.0,adam,relu,0.00012754276201289904,50.0,False,1.0,1.0,0.4,0.6,0.4527655228972435,0.7858823597431183,2021-07-27_13-05-27
3,50.0,0.3,5.0,2.0,adam,relu,0.00026456759696871036,40.0,True,1.0,2.0,0.55,0.6,0.6448974430561065,0.6131092518568039,2021-07-27_10-34-54
4,50.0,0.1,5.0,2.0,adam,relu,0.002061174931452003,50.0,False,1.0,2.0,0.3,0.6,0.10936805269157049,0.964626282453537,2021-07-27_11-38-50
5,50.0,0.1,5.0,2.0,sgd,relu,4.1520219192194535e-05,50.0,False,1.0,1.0,0.5,0.6,0.6970596253871918,0.4765893489122391,2021-07-27_13-11-38
6,50.0,0.1,5.0,2.0,adam,relu,0.0004929460160860059,30.0,True,1.0,2.0,0.55,0.6,0.08375504817813635,0.9698024094104767,2021-07-27_10-42-27
7,50.0,0.3,5.0,3.0,adam,relu,0.0008590856700306685,40.0,True,1.0,2.0,0.4,0.6,0.5691634505987168,0.6920168042182923,2021-07-27_11-02-47
8,50.0,0.3,5.0,2.0,adam,relu,0.0006787823146759612,50.0,False,1.0,2.0,0.5,0.0,0.8661659926176071,0.827142858505249,2021-07-27_11-10-00
9,50.0,0.1,3.0,2.0,adam,relu,0.006381394892258221,10.0,True,1.0,2.0,0.65,0.6,0.15014303512871266,0.9521048188209533,2021-07-27_10-07-09
10,50.0,0.1,5.0,2.0,adam,relu,0.0003095344668267773,40.0,False,1.0,2.0,0.4,0.6,0.10023721661418676,0.9698024034500122,2021-07-27_12-07-36
11,50.0,0.3,7.0,2.0,adam,relu,2.532637445088145e-05,30.0,True,1.0,2.0,0.5,0.0,0.7004049956798554,0.5045378267765045,2021-07-27_11-24-32
12,100.0,0.7,5.0,2.0,sgd,relu,0.0004400189637175787,50.0,False,1.0,2.0,0.5,0.6,0.7045006930828095,0.44285715371370316,2021-07-27_10-26-52
13,100.0,0.1,3.0,2.0,adam,relu,0.0003747605779925148,20.0,True,1.0,2.0,0.55,0.6,0.4180858716368675,0.7916806727647782,2021-07-27_10-48-40
14,50.0,0.2,5.0,2.0,adam,relu,0.000696111434180904,50.0,False,1.0,2.0,0.3,0.0,0.5013812802731991,0.8893469333648681,2021-07-27_11-46-29
15,50.0,0.4,3.0,2.0,sgd,relu,0.006607271755229445,40.0,False,1.0,1.0,0.4,0.6,0.6893448889255523,0.5328333288431167,2021-07-27_12-35-40
16,50.0,0.1,7.0,2.0,adam,relu,1.3026815140372715e-05,50.0,False,1.0,1.0,0.2,0.0,0.4104107394814491,0.8147121965885162,2021-07-27_12-00-42
17,50.0,0.1,3.0,3.0,adam,elu,4.108014837734549e-05,40.0,False,1.0,1.0,0.35,0.6,0.46519674360752106,0.7752040445804596,2021-07-27_12-14-59
18,50.0,0.2,9.0,2.0,adam,relu,9.76076033309256e-05,40.0,False,1.0,2.0,0.35,0.6,0.47858320772647855,0.7624897956848145,2021-07-27_11-18-09
19,50.0,0.3,5.0,2.0,adam,relu,0.006704469784398303,50.0,False,1.0,2.0,0.35,0.6,0.585636192560196,0.7770588219165802,2021-07-27_11-39-22
20,50.0,0.2,5.0,2.0,adam,relu,0.00014526706232182945,50.0,False,1.0,1.0,0.35,0.6,0.2895073235034943,0.8873469352722168,2021-07-27_12-43-53
21,50.0,0.7,7.0,2.0,sgd,elu,0.00010335317270789143,40.0,True,0.0,0.0,0.55,0.6,0.7026954650878906,0.516250005364418,2021-07-27_09-58-12
22,50.0,0.2,5.0,2.0,adam,relu,0.0005550396736165826,30.0,True,1.0,2.0,0.45,0.6,0.5225457459688186,0.7440408170223236,2021-07-27_10-13-36
23,50.0,0.2,5.0,3.0,adam,relu,2.7450283354797538e-05,30.0,False,0.0,0.0,0.4,0.0,0.6678390145301819,0.5966938823461533,2021-07-27_10-20-07
24,100.0,0.7,7.0,2.0,adam,relu,0.00026100315995420005,20.0,False,0.0,2.0,0.7,0.0,0.7204110845923424,0.6476190537214279,2021-07-27_11-03-07
25,50.0,0.2,5.0,3.0,adam,relu,0.0016328862099022337,30.0,False,0.0,0.0,0.25,0.0,0.42105675041675567,0.826693880558014,2021-07-27_10-55-55
26,50.0,0.5,9.0,2.0,adam,relu,0.004169300914817693,40.0,False,1.0,0.0,0.35,0.0,1.440040361881256,0.6504329115152359,2021-07-27_12-01-05
27,100.0,0.4,3.0,2.0,adam,elu,0.0012425482797025899,40.0,False,1.0,1.0,0.45,0.6,1.1999601036310197,0.7311111211776733,2021-07-27_12-28-50
28,50.0,0.5,5.0,3.0,adam,elu,1.8753538341625335e-05,10.0,False,1.0,2.0,0.6,0.0,0.7175984263420105,0.49653679728507993,2021-07-27_09-50-59
29,100.0,0.2,5.0,2.0,sgd,relu,2.1604026392469666e-05,50.0,True,0.0,2.0,0.6,0.0,0.7040988981723786,0.5052631616592407,2021-07-27_09-51-28
30,50.0,0.2,5.0,3.0,adam,elu,0.0029158564220422675,50.0,False,1.0,2.0,0.5,0.6,0.7434338241815567,0.7321632742881775,2021-07-27_12-36-12
31,50.0,0.5,5.0,2.0,adam,elu,0.0005128789742009336,50.0,False,1.0,1.0,0.45,0.6,0.8371105402708053,0.6783549845218658,2021-07-27_12-21-40
32,50.0,0.3,3.0,2.0,adam,relu,6.905648012813659e-05,50.0,False,1.0,2.0,0.5,0.0,0.4770925670862198,0.7800840377807617,2021-07-27_12-08-10
33,50.0,0.1,5.0,2.0,adam,relu,4.133854711639748e-05,50.0,False,1.0,1.0,0.5,0.6,0.1459184929728508,0.9614690721035004,2021-07-27_12-51-51
