val_loss,val_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.544680067896843,0.7976190567016601,True,,,1,15f4419e7df5444988d3ea4ea4f0941a,2021-07-27_09-53-01,1627379581,22.796207666397095,22.796207666397095,269,f5f37d55ad3d,172.17.0.5,22.796207666397095,0,1,4dd868ca
