val_loss,val_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.6281907558441162,0.6494205713272094,True,,,1,674818cf03644450881768b12be83545,2021-07-03_19-18-02,1625339882,949.3730175495148,949.3730175495148,233,2ca9eeda055d,172.17.0.5,949.3730175495148,0,1,e1038a5a
