epoch,accuracy,loss,val_accuracy,val_loss
0,0.7808117866516113,0.48865967988967896,0.8112094402313232,0.4046778082847595
1,0.8542435169219971,0.3425608277320862,0.8510324358940125,0.3557681143283844
2,0.8719556927680969,0.30637088418006897,0.8525073528289795,0.3408612012863159
3,0.877490758895874,0.2876170575618744,0.8495575189590454,0.32453322410583496
4,0.8900368809700012,0.2745799124240875,0.8480826020240784,0.3289346694946289
5,0.8970479965209961,0.25760728120803833,0.8672566413879395,0.3134009540081024
6,0.8985239863395691,0.2468351572751999,0.8716813921928406,0.2992841899394989
7,0.90848708152771,0.2356170266866684,0.8702064752578735,0.30042338371276855
8,0.9062730669975281,0.2256878763437271,0.8761062026023865,0.297188401222229
9,0.9191882014274597,0.21125686168670654,0.8731563687324524,0.3001924157142639
10,0.921771228313446,0.20068565011024475,0.8643068075180054,0.3123643100261688
11,0.9247232675552368,0.1905217319726944,0.8790560364723206,0.29474493861198425
12,0.9369003772735596,0.17310459911823273,0.8731563687324524,0.2912752628326416
13,0.9383763670921326,0.1655057817697525,0.8820058703422546,0.29866454005241394
14,0.9442804455757141,0.15197055041790009,0.8761062026023865,0.30036094784736633
15,0.9453874826431274,0.14585335552692413,0.8731563687324524,0.314193457365036
16,0.9498155117034912,0.1344376504421234,0.8775811195373535,0.3035152852535248
17,0.955719530582428,0.12086033076047897,0.8834808468818665,0.29582181572914124
18,0.9590405821800232,0.11286899447441101,0.8790560364723206,0.3117068409919739
19,0.9642066359519958,0.10430606454610825,0.8746312856674194,0.3188769817352295
20,0.9675276875495911,0.09395284205675125,0.8761062026023865,0.3227316439151764
21,0.9756457805633545,0.08482131361961365,0.8790560364723206,0.32496094703674316
22,0.9771217703819275,0.07696529477834702,0.8775811195373535,0.3253537714481354
