epoch,accuracy,loss,val_accuracy,val_loss
0,0.5002679228782654,0.9207466244697571,0.49642857909202576,0.749992311000824
1,0.5227718949317932,0.791940450668335,0.5078571438789368,0.7482595443725586
2,0.5518842935562134,0.7264289855957031,0.5278571248054504,0.7399581670761108
3,0.5802822113037109,0.6876927018165588,0.5392857193946838,0.7094166874885559
4,0.5949276685714722,0.6680288910865784,0.5385714173316956,0.7095181941986084
5,0.6260046362876892,0.6429601907730103,0.558571457862854,0.6960521340370178
6,0.6435077786445618,0.6326261758804321,0.5614285469055176,0.6902416348457336
7,0.6551169753074646,0.6145685911178589,0.5642856955528259,0.694983959197998
8,0.6729773283004761,0.6056820750236511,0.5735714435577393,0.6825656890869141
9,0.6928023099899292,0.5898511409759521,0.5807142853736877,0.684698224067688
10,0.6922664642333984,0.5853243470191956,0.5764285922050476,0.6869098544120789
11,0.7111984491348267,0.5710747241973877,0.5878571271896362,0.6696058511734009
12,0.7185211777687073,0.560005247592926,0.595714271068573,0.6653014421463013
13,0.7328094244003296,0.5494316816329956,0.5964285731315613,0.6581928133964539
14,0.7433470487594604,0.5376913547515869,0.6057142615318298,0.6610242128372192
15,0.7513841986656189,0.5306835174560547,0.6128571629524231,0.6523670554161072
16,0.7506697773933411,0.5233985185623169,0.6100000143051147,0.66417396068573
17,0.7710305452346802,0.5075920224189758,0.6157143115997314,0.6517073512077332
18,0.7788890600204468,0.49961644411087036,0.6321428418159485,0.6494766473770142
19,0.782639741897583,0.49192386865615845,0.6321428418159485,0.6331976652145386
20,0.7881764769554138,0.48293960094451904,0.6342856884002686,0.6526803374290466
21,0.7979996204376221,0.4788743555545807,0.645714282989502,0.6288725733757019
22,0.7992498874664307,0.4734387695789337,0.645714282989502,0.6273466944694519
23,0.8121092915534973,0.45796534419059753,0.6378571391105652,0.630620002746582
24,0.8171101808547974,0.4499976634979248,0.6499999761581421,0.6304119229316711
25,0.8219324946403503,0.44419366121292114,0.6585714221000671,0.6218180656433105
26,0.8331844806671143,0.43478506803512573,0.6592857241630554,0.6220068335533142
27,0.8369351625442505,0.4279073476791382,0.6614285707473755,0.6130666732788086
28,0.8383640050888062,0.42168065905570984,0.6671428680419922,0.6065123081207275
29,0.8447937369346619,0.41349977254867554,0.6764285564422607,0.612533450126648
30,0.8497946262359619,0.406703919172287,0.6664285659790039,0.6161092519760132
31,0.8571173548698425,0.3978406488895416,0.6778571605682373,0.6054936051368713
32,0.8596177697181702,0.3887828588485718,0.6785714030265808,0.6078957915306091
33,0.8676549196243286,0.38460591435432434,0.6821428537368774,0.5918996334075928
34,0.8628326654434204,0.3786981701850891,0.6807143092155457,0.5991942286491394
35,0.8753348588943481,0.370512992143631,0.6949999928474426,0.5889964699745178
36,0.8801571726799011,0.36250925064086914,0.6899999976158142,0.5863052606582642
37,0.8883728981018066,0.3549025058746338,0.697857141494751,0.5913594961166382
38,0.8860510587692261,0.350859671831131,0.6921428442001343,0.5909950137138367
39,0.8910519480705261,0.34416502714157104,0.6921428442001343,0.595940113067627
40,0.890873372554779,0.33872750401496887,0.7007142901420593,0.5822615623474121
41,0.8980175256729126,0.33084988594055176,0.699999988079071,0.5780308246612549
42,0.8960528373718262,0.3281070590019226,0.7028571367263794,0.5760346055030823
43,0.9003393650054932,0.3237452208995819,0.7092857360839844,0.5695626139640808
44,0.9089123010635376,0.31402310729026794,0.7071428298950195,0.5703549385070801
45,0.9096267223358154,0.3096540868282318,0.7071428298950195,0.5783690810203552
46,0.906947672367096,0.3089846968650818,0.7149999737739563,0.5703461170196533
47,0.9133774042129517,0.2969673275947571,0.7171428799629211,0.5657792687416077
48,0.9224861860275269,0.2928365468978882,0.7135714292526245,0.563981294631958
49,0.9199857115745544,0.28782105445861816,0.7214285731315613,0.562796950340271
50,0.9265940189361572,0.28050926327705383,0.7221428751945496,0.560242772102356
51,0.9274870753288269,0.2770214378833771,0.7135714292526245,0.5655774474143982
52,0.9278442859649658,0.2765970528125763,0.720714271068573,0.5602070689201355
53,0.9332023859024048,0.2658745348453522,0.7128571271896362,0.5843899250030518
54,0.9307019114494324,0.26327624917030334,0.7328571677207947,0.5499386787414551
55,0.9301661252975464,0.26140519976615906,0.7250000238418579,0.5587427020072937
56,0.9369530081748962,0.25548604130744934,0.7257142663002014,0.5527374744415283
57,0.9390962719917297,0.24728450179100037,0.7264285683631897,0.5582739114761353
58,0.9444543719291687,0.24321980774402618,0.7278571724891663,0.5562795400619507
59,0.9398106932640076,0.24015983939170837,0.7307142615318298,0.554081380367279
