val_loss,val_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.05912457024678588,0.9840409576892852,True,,,1,7cc9655845db456db97311f3838685f9,2021-07-27_12-42-22,1627389742,37.45269155502319,37.45269155502319,151007,6f28ddc9333e,172.17.0.4,37.45269155502319,0,1,f243198e
