epoch,accuracy,loss,val_accuracy,val_loss
0,0.7414966225624084,0.6535036563873291,0.7027027010917664,0.5483630299568176
1,0.8367347121238708,0.3085272014141083,0.7567567825317383,0.5229632258415222
2,0.9319728016853333,0.1588691920042038,0.7567567825317383,0.492628812789917
3,0.9659863710403442,0.104856476187706,0.7567567825317383,0.47708213329315186
4,0.9795918464660645,0.08146990090608597,0.8108108043670654,0.4578601121902466
5,1.0,0.05474990978837013,0.837837815284729,0.447459876537323
6,1.0,0.04446283355355263,0.8108108043670654,0.4475436210632324
7,1.0,0.03361047804355621,0.8108108043670654,0.4303552210330963
8,0.9931972622871399,0.03571097180247307,0.837837815284729,0.42075398564338684
9,1.0,0.014706176705658436,0.837837815284729,0.4038918912410736
10,1.0,0.013049834407866001,0.837837815284729,0.39022770524024963
