,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,50.0,0.5,7.0,3.0,adam,relu,0.0012629507440992827,50.0,False,1.0,0.0,0.35,0.0,1.5049221634864807,0.5817482948303223,2021-07-14_08-59-59
1,50.0,0.1,5.0,3.0,adam,relu,0.0002846746190358969,40.0,True,1.0,0.0,0.25,0.6,0.36492384076118467,0.8402843594551086,2021-07-13_15-39-31
2,100.0,0.2,5.0,3.0,adam,relu,4.1117539838675714e-05,20.0,True,1.0,0.0,0.5,0.0,0.6679703056812286,0.605799424648285,2021-07-13_12-59-15
3,100.0,0.2,5.0,3.0,adam,relu,0.0024006699976620873,50.0,True,1.0,0.0,0.2,0.0,0.8768445074558258,0.709306412935257,2021-07-13_23-06-20
4,50.0,0.8,9.0,2.0,sgd,elu,0.00012406951648241197,30.0,True,1.0,2.0,0.45,0.0,0.7479247927665711,0.5156604468822479,2021-07-13_09-42-46
5,100.0,0.1,5.0,3.0,adam,relu,0.00045907199733881757,30.0,False,1.0,2.0,0.5,0.6,0.3031678140163422,0.9195151031017303,2021-07-13_17-20-15
6,100.0,0.3,7.0,3.0,adam,relu,0.0016983785551864634,40.0,False,1.0,0.0,0.5,0.6,1.5812274277210236,0.6937200248241424,2021-07-13_11-57-15
7,100.0,0.2,3.0,3.0,adam,relu,0.00015572916017302178,50.0,False,1.0,2.0,0.55,0.6,0.7707749009132385,0.8087376117706299,2021-07-13_19-17-25
8,50.0,0.3,3.0,3.0,adam,relu,0.00017220245998692357,50.0,False,1.0,1.0,0.35,0.0,0.8970092594623565,0.7490816533565521,2021-07-14_06-07-21
9,50.0,0.1,5.0,3.0,adam,relu,0.00810917456038252,50.0,False,1.0,0.0,0.4,0.0,0.6929183006286621,0.5018490940332413,2021-07-14_01-25-44
10,100.0,0.1,5.0,3.0,adam,relu,0.0008372811843272549,40.0,False,1.0,0.0,0.7,0.6,0.29739760160446166,0.9260760247707367,2021-07-13_16-45-29
11,100.0,0.1,3.0,3.0,adam,relu,0.0031705318515092584,40.0,False,0.0,0.0,0.45,0.0,0.6427046179771423,0.6341330289840699,2021-07-13_10-49-18
12,50.0,0.1,5.0,3.0,adam,relu,0.0007158171307833419,40.0,False,0.0,0.0,0.35,0.0,0.4338431298732758,0.8058683037757873,2021-07-14_00-49-14
13,50.0,0.2,5.0,3.0,adam,relu,0.0024118581865572282,50.0,True,1.0,0.0,0.35,0.6,0.6718273937702179,0.7294986426830292,2021-07-13_15-07-14
14,50.0,0.4,3.0,3.0,sgd,elu,0.0012835317187330243,30.0,False,1.0,1.0,0.7,0.0,0.6887195765972137,0.5406013369560242,2021-07-13_20-30-11
15,100.0,0.3,5.0,3.0,adam,relu,2.842506255442455e-05,40.0,False,1.0,1.0,0.5,0.6,0.6656555771827698,0.6018835723400116,2021-07-13_18-24-12
16,50.0,0.1,9.0,3.0,adam,relu,0.00013541598730956484,50.0,False,1.0,0.0,0.4,0.0,0.2574817419052124,0.9163767516613006,2021-07-14_05-49-04
17,50.0,0.1,7.0,2.0,adam,relu,0.0002475950551892787,50.0,False,1.0,1.0,0.45,0.0,0.17306205332279206,0.9495231807231903,2021-07-14_11-53-48
18,100.0,0.1,7.0,3.0,adam,relu,0.003932359456555695,40.0,True,0.0,1.0,0.4,0.0,0.5654242038726807,0.8011978685855865,2021-07-13_20-39-16
19,50.0,0.2,7.0,2.0,adam,relu,0.00017724588096042738,50.0,False,1.0,1.0,0.45,0.0,0.599551385641098,0.8511814951896668,2021-07-14_12-35-21
20,50.0,0.2,3.0,3.0,adam,relu,0.0008004426363702744,50.0,True,1.0,0.0,0.35,0.0,0.5755446195602417,0.7322192251682281,2021-07-14_01-21-01
21,100.0,0.4,5.0,3.0,adam,relu,0.0020764010217768918,20.0,False,1.0,1.0,0.6,0.6,0.9808063387870789,0.6263388752937317,2021-07-13_17-55-23
22,50.0,0.1,9.0,3.0,adam,relu,0.00022902342481160857,50.0,True,1.0,0.0,0.3,0.6,0.3604836404323578,0.8483331620693206,2021-07-13_13-58-01
23,100.0,0.3,3.0,3.0,adam,relu,2.1898183115841036e-05,40.0,False,1.0,0.0,0.7,0.0,0.6664441049098968,0.5955506801605225,2021-07-13_17-12-11
24,100.0,0.2,5.0,3.0,adam,relu,0.00014366424236037493,50.0,False,1.0,0.0,0.2,0.0,0.613365751504898,0.7567375421524047,2021-07-13_20-59-07
25,100.0,0.6,5.0,3.0,adam,relu,0.0007925862609009901,20.0,False,0.0,0.0,0.35,0.0,0.6888958156108856,0.6385539770126343,2021-07-13_20-11-12
26,100.0,0.2,7.0,3.0,adam,relu,0.0008329004546532876,50.0,False,1.0,0.0,0.2,0.0,1.1992245316505432,0.7303674280643463,2021-07-13_10-42-48
27,100.0,0.6,3.0,3.0,adam,elu,0.004194591182609878,50.0,False,0.0,0.0,0.25,0.0,1.1287541270256043,0.623651921749115,2021-07-13_13-04-10
28,100.0,0.4,3.0,3.0,adam,relu,0.0004192768940691201,40.0,False,1.0,0.0,0.55,0.6,0.8880658805370331,0.6507292687892914,2021-07-13_18-39-56
29,100.0,0.1,3.0,3.0,adam,relu,0.0014019676106889018,30.0,False,1.0,1.0,0.7,0.6,0.39064970016479494,0.8918131411075592,2021-07-13_17-52-36
30,50.0,0.2,5.0,2.0,adam,relu,0.00034699099361658233,50.0,False,1.0,1.0,0.4,0.0,0.6799328446388244,0.8421586930751801,2021-07-13_11-36-12
31,50.0,0.3,5.0,3.0,adam,relu,0.005185216599329069,50.0,False,1.0,0.0,0.3,0.0,0.6937976360321045,0.5026072889566422,2021-07-13_23-46-45
32,100.0,0.1,5.0,3.0,adam,relu,0.00010750050938921294,40.0,False,1.0,0.0,0.3,0.0,0.31084577590227125,0.874541574716568,2021-07-13_22-13-09
33,100.0,0.1,5.0,3.0,adam,relu,0.0019060651058795826,50.0,False,0.0,0.0,0.7,0.0,0.6554585456848144,0.7987846374511719,2021-07-13_19-26-45
34,100.0,0.1,5.0,3.0,adam,relu,8.47844929687258e-05,50.0,False,1.0,0.0,0.3,0.0,0.2895516291260719,0.8848698496818542,2021-07-13_21-22-21
35,100.0,0.6,3.0,2.0,adam,elu,2.8919358871129904e-05,10.0,True,1.0,2.0,0.4,0.0,0.7012773156166077,0.5790358006954193,2021-07-13_11-58-59
36,100.0,0.2,3.0,3.0,adam,elu,5.4061461420961345e-05,20.0,False,1.0,1.0,0.6,0.0,0.6723888278007507,0.5914640843868255,2021-07-13_08-37-16
37,100.0,0.1,3.0,3.0,adam,relu,7.852652527394283e-05,50.0,True,1.0,0.0,0.3,0.0,0.43776327669620513,0.8047686398029328,2021-07-13_16-27-26
38,50.0,0.3,9.0,2.0,adam,relu,0.0029997778191773986,40.0,True,1.0,2.0,0.5,0.0,0.7897469818592071,0.7074896812438964,2021-07-13_08-49-27
39,100.0,0.4,5.0,3.0,adam,relu,0.0005919369000703684,50.0,False,1.0,0.0,0.75,0.0,1.225065189599991,0.6352028608322143,2021-07-13_10-03-33
40,100.0,0.3,5.0,3.0,adam,relu,3.4549111453421955e-05,40.0,False,1.0,0.0,0.35,0.0,0.6586254000663757,0.6003118216991424,2021-07-13_22-35-52
41,50.0,0.4,9.0,3.0,adam,relu,0.00021427236044512812,50.0,False,1.0,1.0,0.45,0.0,1.2045729815959931,0.659507155418396,2021-07-14_05-55-11
42,50.0,0.1,7.0,2.0,adam,relu,0.008712922088999125,40.0,True,0.0,1.0,0.35,0.0,0.46800018548965455,0.8017262279987335,2021-07-14_10-40-34
43,100.0,0.2,7.0,3.0,adam,relu,0.001741454245274393,40.0,False,1.0,0.0,0.45,0.0,1.5137596368789672,0.7232815384864807,2021-07-13_16-12-55
44,100.0,0.9,3.0,2.0,adam,relu,0.0034985013334753795,50.0,False,1.0,2.0,0.3,0.0,0.8981571793556213,0.609369021654129,2021-07-13_12-12-13
45,100.0,0.1,5.0,3.0,adam,relu,0.0004420010410430007,50.0,False,1.0,0.0,0.2,0.0,0.3217054933309555,0.9210635125637054,2021-07-13_22-33-23
46,100.0,0.3,5.0,3.0,adam,relu,0.0004413185700180348,50.0,False,1.0,0.0,0.3,0.0,1.2738370418548584,0.7181535363197327,2021-07-13_10-51-57
47,50.0,0.4,3.0,3.0,sgd,elu,0.00036824233554905254,30.0,False,1.0,1.0,0.35,0.6,0.6933563649654388,0.520698818564415,2021-07-13_16-32-32
48,100.0,0.4,3.0,2.0,adam,relu,0.0011131339729684928,40.0,False,1.0,2.0,0.4,0.0,1.549884819984436,0.6496917486190796,2021-07-13_12-53-15
49,100.0,0.3,5.0,3.0,adam,elu,0.0009104569762097098,30.0,False,1.0,0.0,0.65,0.0,1.0325886011123657,0.5849377870559692,2021-07-13_19-18-51
50,50.0,0.6,9.0,2.0,sgd,elu,0.0014181820967735356,20.0,False,1.0,1.0,0.65,0.6,0.6915841460227966,0.5242396503686905,2021-07-13_08-53-20
51,100.0,0.2,5.0,2.0,adam,relu,0.00028987832898898317,20.0,False,1.0,1.0,0.55,0.6,0.7170920372009277,0.7845095276832581,2021-07-13_17-44-17
52,100.0,0.2,3.0,2.0,adam,relu,0.0017235871400340336,50.0,False,1.0,0.0,0.25,0.0,0.7156621396541596,0.8345620632171631,2021-07-13_23-25-03
53,100.0,0.3,5.0,3.0,sgd,relu,0.000100199716672948,40.0,False,1.0,0.0,0.75,0.0,0.6959921061992645,0.49415316581726076,2021-07-13_11-07-44
54,50.0,0.1,3.0,2.0,sgd,elu,0.0009049815995503577,40.0,False,1.0,0.0,0.3,0.6,0.6819167554378509,0.562802916765213,2021-07-14_04-24-07
55,100.0,0.1,5.0,2.0,adam,relu,0.0005126297934774453,20.0,False,1.0,2.0,0.4,0.0,0.8912609279155731,0.8272555351257325,2021-07-13_19-35-11
56,50.0,0.1,7.0,2.0,adam,relu,0.0002583590513693111,50.0,False,1.0,1.0,0.45,0.0,0.15388385951519012,0.9518865883350373,2021-07-14_10-59-09
57,100.0,0.7,7.0,3.0,sgd,elu,0.0005748539315535728,40.0,False,1.0,0.0,0.25,0.6,0.697049331665039,0.4952634274959564,2021-07-14_04-47-08
58,50.0,0.2,5.0,3.0,sgd,elu,0.002299207862374094,50.0,False,1.0,0.0,0.25,0.0,0.6835023999214173,0.5546043813228607,2021-07-14_00-54-52
59,100.0,0.3,7.0,3.0,adam,elu,0.00012729442064869035,30.0,True,1.0,2.0,0.3,0.0,0.7427507281303406,0.6443704605102539,2021-07-13_09-37-00
60,50.0,0.5,5.0,2.0,adam,elu,0.0005953147755137984,30.0,False,0.0,1.0,0.4,0.0,0.7128822684288025,0.551108431816101,2021-07-13_09-30-20
61,100.0,0.9,5.0,3.0,adam,relu,6.689100094074949e-05,40.0,False,1.0,0.0,0.35,0.6,0.6484731554985046,0.6321710050106049,2021-07-13_19-28-17
62,100.0,0.1,9.0,3.0,adam,relu,0.00035210485696297134,40.0,True,0.0,0.0,0.2,0.6,0.4452715218067169,0.8163461565971375,2021-07-14_05-24-23
63,50.0,0.3,7.0,3.0,adam,relu,0.0014948798685482678,50.0,True,1.0,0.0,0.4,0.6,0.853996479511261,0.6106946468353271,2021-07-13_15-12-31
64,50.0,0.1,7.0,2.0,adam,relu,0.0005339194512976218,50.0,False,1.0,1.0,0.3,0.0,0.1847265049815178,0.9451056361198426,2021-07-14_09-56-56
