epoch,accuracy,loss,val_accuracy,val_loss
0,0.5001822710037231,0.7374703884124756,0.49854227900505066,0.7031947374343872
1,0.5023696422576904,0.7321244478225708,0.4897959232330322,0.6991132497787476
2,0.49617207050323486,0.7209600806236267,0.4883382022380829,0.6963143944740295
3,0.4939846992492676,0.7215011119842529,0.5014577507972717,0.6939936280250549
4,0.5041924715042114,0.7117281556129456,0.5102040767669678,0.6922785043716431
5,0.5056507587432861,0.7076195478439331,0.5204081535339355,0.6905709505081177
6,0.5326285362243652,0.7028263211250305,0.5393586158752441,0.6892905235290527
7,0.5278891921043396,0.7052931785583496,0.5495626926422119,0.688200056552887
8,0.5216915607452393,0.698883056640625,0.5728862881660461,0.6872496604919434
9,0.5198687314987183,0.7021552324295044,0.5918367505073547,0.6862300634384155
10,0.521327018737793,0.7002730369567871,0.6005830764770508,0.6853429675102234
11,0.518045961856842,0.7006638050079346,0.6005830764770508,0.6844500303268433
12,0.5333576202392578,0.6983113288879395,0.6064140200614929,0.6834691166877747
13,0.5424717664718628,0.6934975385665894,0.6166180968284607,0.682406485080719
14,0.523149847984314,0.696172297000885,0.6224489808082581,0.6814317107200623
15,0.5184105038642883,0.7002122402191162,0.6370262503623962,0.6805493831634521
16,0.5351804494857788,0.693507730960846,0.6457725763320923,0.6795201301574707
17,0.54611736536026,0.6901006102561951,0.647230327129364,0.6785053610801697
18,0.5439299941062927,0.6873288154602051,0.6574344038963318,0.6772804856300354
19,0.5439299941062927,0.6923238635063171,0.6588921546936035,0.6760219931602478
20,0.5395552515983582,0.6838185787200928,0.6676384806632996,0.674550473690033
21,0.5475756525993347,0.6862406134605408,0.6734693646430969,0.6729733347892761
22,0.5439299941062927,0.6891533732414246,0.6938775777816772,0.6714504361152649
23,0.5665329694747925,0.6779229640960693,0.6997084617614746,0.6697711944580078
24,0.555231511592865,0.6793794631958008,0.7201166152954102,0.6675023436546326
25,0.5628873705863953,0.6783868074417114,0.728863000869751,0.6651187539100647
26,0.581844687461853,0.672872006893158,0.7390670776367188,0.6628907918930054
27,0.5756471157073975,0.6724123358726501,0.7492711544036865,0.6604392528533936
28,0.5760116577148438,0.6747531294822693,0.7521865963935852,0.6578593850135803
29,0.5862194895744324,0.6684280633926392,0.7580174803733826,0.6551229357719421
30,0.5792927742004395,0.6629820466041565,0.7696793079376221,0.6518248915672302
31,0.5796573162078857,0.663586437702179,0.7784256339073181,0.6481854915618896
32,0.6004374623298645,0.6604971885681152,0.7827988266944885,0.6445614695549011
33,0.6142908930778503,0.6526885628700256,0.7900874614715576,0.6403074860572815
34,0.6066350936889648,0.6545816659927368,0.8075801730155945,0.6357517242431641
35,0.6113743782043457,0.6502909660339355,0.8075801730155945,0.6312043070793152
36,0.6270506978034973,0.6447564959526062,0.8163265585899353,0.6262672543525696
37,0.6339774131774902,0.6432545185089111,0.8104956150054932,0.6212992072105408
38,0.6423623561859131,0.6340718865394592,0.8104956150054932,0.6162238717079163
39,0.6540284156799316,0.630628228187561,0.8163265585899353,0.6105084419250488
40,0.6500182151794434,0.6341543793678284,0.8177842497825623,0.6050956845283508
41,0.6646007895469666,0.6195670366287231,0.8148688077926636,0.5988680720329285
42,0.6795479655265808,0.6120254397392273,0.8148688077926636,0.5925518274307251
43,0.6802770495414734,0.612830400466919,0.8148688077926636,0.586414098739624
44,0.6861100792884827,0.6078498363494873,0.8206996917724609,0.5801511406898499
45,0.6893911957740784,0.5981131792068481,0.8236151337623596,0.5738143920898438
46,0.7017863392829895,0.5955577492713928,0.8236151337623596,0.5671601295471191
47,0.6926722526550293,0.592289388179779,0.8250728845596313,0.5608373880386353
48,0.6908494234085083,0.5971511602401733,0.8250728845596313,0.5549637675285339
49,0.6875683665275574,0.5847203731536865,0.8265306353569031,0.5485166907310486
50,0.7047028541564941,0.5796734690666199,0.8309037685394287,0.542475700378418
51,0.7265767455101013,0.5758110880851746,0.8309037685394287,0.5364059805870056
52,0.725847601890564,0.5661600232124329,0.8323615193367004,0.5303431153297424
53,0.7367845177650452,0.5590400695800781,0.8338192701339722,0.5241987109184265
54,0.7440758347511292,0.5554603934288025,0.8352769613265991,0.5180489420890808
55,0.7324097752571106,0.5543591380119324,0.8352769613265991,0.5122173428535461
56,0.7462632060050964,0.5452682971954346,0.8352769613265991,0.5064209699630737
57,0.7488151788711548,0.5451563596725464,0.8381924033164978,0.5011463761329651
58,0.7491797208786011,0.5394770503044128,0.8367347121238708,0.495437353849411
59,0.7575647234916687,0.5364875793457031,0.8367347121238708,0.4900972545146942
60,0.7564710378646851,0.5323613286018372,0.8367347121238708,0.48437029123306274
61,0.7655851244926453,0.5259298086166382,0.8381924033164978,0.47914600372314453
62,0.7666788101196289,0.5197287797927856,0.8396501541137695,0.47401654720306396
63,0.7889172434806824,0.5088579654693604,0.8411078453063965,0.46870142221450806
64,0.7677724957466125,0.5181171298027039,0.8411078453063965,0.4641159176826477
65,0.7787094712257385,0.5039251446723938,0.8425655961036682,0.45933061838150024
66,0.7710536122322083,0.5058956742286682,0.8440233469009399,0.4549558460712433
67,0.7790740132331848,0.49416735768318176,0.8440233469009399,0.45023325085639954
68,0.7783448696136475,0.5003963708877563,0.8469387888908386,0.44623416662216187
69,0.7870944142341614,0.4981023371219635,0.8469387888908386,0.44251590967178345
70,0.791833758354187,0.4960145652294159,0.8483964800834656,0.4384536147117615
71,0.7921983003616333,0.4848790466785431,0.8498542308807373,0.4347391724586487
72,0.7965731024742126,0.47797662019729614,0.8469387888908386,0.4307991564273834
73,0.8013124465942383,0.4783821702003479,0.8498542308807373,0.4268219470977783
74,0.8009478449821472,0.4808732867240906,0.852769672870636,0.42309653759002686
75,0.8126139044761658,0.46300825476646423,0.8483964800834656,0.41950032114982605
76,0.8162595629692078,0.46076491475105286,0.852769672870636,0.4159926176071167
77,0.8064163327217102,0.47232043743133545,0.852769672870636,0.4130629897117615
