,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,100.0,0.4,3.0,2.0,adam,relu,0.00025726603739893245,50.0,False,1.0,1.0,0.65,0.0,0.2354216068983078,0.931341964006424,2021-07-12_18-31-01
1,100.0,0.8,7.0,2.0,adam,relu,0.0002829541390146159,50.0,False,1.0,0.0,0.35,0.0,0.29030529856681825,0.9056471407413482,2021-07-12_18-53-05
2,100.0,0.8,3.0,3.0,adam,relu,0.0006336748746106785,30.0,True,0.0,2.0,0.6,0.0,0.3936746135354042,0.8883366107940673,2021-07-12_18-02-05
3,100.0,1.0,7.0,2.0,adam,relu,1.3722790993300805e-05,20.0,False,0.0,0.0,0.2,0.0,0.5621327936649323,0.7358329236507416,2021-07-12_16-50-40
4,100.0,0.5,3.0,2.0,adam,elu,0.0013204757851042706,20.0,True,1.0,0.0,0.35,0.6,0.4472526550292969,0.8438523054122925,2021-07-12_18-24-24
5,100.0,0.3,3.0,2.0,adam,relu,0.0005299388071417612,20.0,False,0.0,2.0,0.45,0.6,0.3253583773970604,0.9170526385307312,2021-07-12_17-41-22
6,100.0,0.8,3.0,2.0,adam,relu,0.00032472990947221873,10.0,False,1.0,2.0,0.4,0.6,0.2475876182317734,0.9064652979373932,2021-07-12_17-48-00
7,100.0,0.4,3.0,2.0,adam,relu,0.000723741666980007,10.0,True,1.0,2.0,0.45,0.0,0.3971267580986023,0.8757591605186462,2021-07-12_17-34-30
8,100.0,0.9,9.0,2.0,adam,relu,0.002714911541646504,20.0,False,1.0,2.0,0.65,0.0,0.6654286175966263,0.8372539281845093,2021-07-12_18-11-14
9,100.0,0.5,3.0,2.0,adam,relu,0.0016466896740852126,10.0,False,1.0,2.0,0.4,0.6,0.5196752399206161,0.8642766594886779,2021-07-12_16-14-57
10,100.0,1.0,7.0,2.0,sgd,relu,1.6626314591235084e-05,10.0,True,0.0,1.0,0.45,0.6,0.8021175920963287,0.5212598383426666,2021-07-12_16-08-14
11,100.0,0.5,7.0,2.0,adam,relu,0.0002024285746876267,50.0,False,1.0,0.0,0.2,0.0,0.3445504203438759,0.8794406175613403,2021-07-12_18-47-36
12,100.0,0.6,9.0,3.0,adam,relu,1.0279996514056444e-05,40.0,True,1.0,1.0,0.35,0.0,0.3073215112090111,0.8552718937397004,2021-07-12_15-34-11
13,50.0,0.2,5.0,2.0,adam,elu,0.008495508856035533,20.0,True,1.0,1.0,0.7,0.6,0.35000471770763397,0.871661227941513,2021-07-12_16-48-56
14,100.0,0.9,3.0,2.0,adam,relu,2.908729723783331e-05,20.0,False,1.0,2.0,0.6,0.6,0.4269165500998497,0.784664124250412,2021-07-12_16-58-50
15,100.0,0.3,3.0,3.0,sgd,elu,0.001196246610300735,40.0,False,0.0,2.0,0.5,0.0,0.3709706127643585,0.8356878280639648,2021-07-12_18-03-50
16,100.0,0.9,9.0,2.0,adam,relu,0.0013411576915910556,20.0,True,0.0,2.0,0.55,0.0,0.5632528573274612,0.8152436017990112,2021-07-12_16-02-34
17,100.0,0.7,5.0,3.0,adam,relu,0.00473396313067517,30.0,True,0.0,2.0,0.65,0.0,0.23116331100463866,0.9402251482009888,2021-07-12_17-48-46
18,50.0,0.7,3.0,2.0,sgd,elu,0.00021998034104358613,10.0,True,1.0,1.0,0.4,0.6,0.6046078562736511,0.6899371147155762,2021-07-12_16-53-54
19,100.0,0.6,5.0,2.0,adam,relu,0.000654515850499507,50.0,False,1.0,1.0,0.25,0.0,0.12882720232009887,0.9630905628204346,2021-07-12_18-37-53
20,100.0,0.6,3.0,2.0,adam,relu,0.0027821768999171034,10.0,False,1.0,2.0,0.5,0.6,0.23267413675785065,0.9425935029983521,2021-07-12_16-15-38
21,50.0,0.2,3.0,3.0,adam,relu,0.002380018132227236,40.0,False,0.0,2.0,0.45,0.0,0.5616800904273986,0.8528889060020447,2021-07-12_18-40-13
22,50.0,0.8,3.0,2.0,adam,relu,0.0016484462117989302,50.0,False,1.0,2.0,0.2,0.0,0.674183064699173,0.8160259425640106,2021-07-12_18-31-49
23,100.0,0.9,3.0,2.0,adam,relu,0.005536668001397217,10.0,False,1.0,2.0,0.4,0.0,0.6357694000005722,0.8324680149555206,2021-07-12_17-42-00
24,100.0,0.7,7.0,3.0,adam,relu,0.0006262903954877747,10.0,False,1.0,2.0,0.5,0.0,0.250117427110672,0.9379306137561798,2021-07-12_16-49-41
25,50.0,0.6,3.0,2.0,adam,relu,0.0006839444975904965,40.0,False,1.0,2.0,0.55,0.6,0.7718226045370102,0.7969026148319245,2021-07-12_16-37-59
26,100.0,0.8,9.0,2.0,sgd,elu,0.00448399037197,20.0,False,1.0,2.0,0.5,0.6,0.4034501314163208,0.8113127470016479,2021-07-12_17-35-26
27,100.0,0.3,3.0,2.0,sgd,relu,0.0036870230166367976,30.0,False,1.0,1.0,0.3,0.0,0.2687563061714172,0.8836652755737304,2021-07-12_16-24-44
28,50.0,0.2,5.0,3.0,adam,elu,0.008018204290945345,30.0,True,1.0,1.0,0.65,0.0,0.4647866696119308,0.8349038779735565,2021-07-12_15-51-49
29,100.0,0.3,3.0,2.0,adam,relu,0.0018488555666860405,30.0,False,1.0,2.0,0.7,0.0,0.4494492933154106,0.9064180910587311,2021-07-12_16-59-49
30,100.0,0.8,5.0,2.0,adam,relu,0.0014744669092106558,10.0,False,1.0,2.0,0.35,0.6,0.31452906280756,0.9166769087314606,2021-07-12_17-28-46
31,100.0,0.4,3.0,2.0,adam,relu,0.00024419021905261977,10.0,False,1.0,2.0,0.45,0.6,0.22908344641327857,0.9088040828704834,2021-07-12_17-27-38
32,50.0,0.4,9.0,3.0,sgd,elu,0.0050886575565282635,20.0,False,0.0,1.0,0.3,0.0,0.46404132544994353,0.7735856950283051,2021-07-12_15-32-44
33,100.0,0.7,3.0,3.0,sgd,relu,2.0762593976249688e-05,30.0,False,1.0,1.0,0.75,0.0,0.701404082775116,0.4968257784843445,2021-07-12_18-24-52
34,100.0,0.4,7.0,2.0,adam,relu,9.734339654955615e-05,50.0,True,1.0,0.0,0.3,0.0,0.2320604145526886,0.9014549493789673,2021-07-12_18-41-39
35,100.0,0.9,5.0,2.0,adam,relu,0.0003529866184301947,50.0,False,1.0,1.0,0.3,0.0,0.5185070410370827,0.8710691392421722,2021-07-12_18-53-56
36,50.0,0.4,7.0,2.0,adam,relu,0.0005415543914269025,20.0,True,1.0,0.0,0.55,0.6,0.38261879086494444,0.8317555665969849,2021-07-12_15-21-05
37,100.0,0.3,5.0,3.0,sgd,elu,0.0017902501687039707,30.0,False,1.0,1.0,0.75,0.0,0.37168875634670256,0.8400123655796051,2021-07-12_15-23-53
38,100.0,0.5,5.0,3.0,adam,relu,0.0013927950349863947,20.0,False,0.0,2.0,0.3,0.0,0.5227623850107193,0.8894075572490692,2021-07-12_16-54-40
39,50.0,0.9,7.0,3.0,sgd,elu,0.0028002202969660663,30.0,False,0.0,1.0,0.6,0.0,0.5274716556072235,0.7170063436031342,2021-07-12_17-50-12
40,100.0,0.6,3.0,2.0,adam,relu,0.0024471426077460924,40.0,False,1.0,2.0,0.4,0.6,0.16848890632390975,0.9488619565963745,2021-07-12_16-16-15
41,100.0,0.6,5.0,3.0,adam,relu,0.0019214962893310955,50.0,True,0.0,2.0,0.55,0.0,0.29418405294418337,0.9307886362075806,2021-07-12_17-56-06
42,100.0,0.3,7.0,3.0,adam,relu,4.367162796703947e-05,40.0,False,0.0,2.0,0.7,0.0,0.29192178398370744,0.9076238930225372,2021-07-12_18-33-16
43,50.0,0.4,3.0,3.0,sgd,elu,0.006441996566421452,30.0,False,0.0,2.0,0.75,0.0,0.43238240480422974,0.8115101456642151,2021-07-12_17-59-13
44,100.0,0.3,9.0,2.0,sgd,relu,0.001148879922523274,20.0,True,1.0,0.0,0.35,0.0,0.27865455150604246,0.8757696509361267,2021-07-12_16-40-25
45,100.0,0.6,3.0,2.0,adam,relu,0.0010076511002820388,10.0,False,1.0,2.0,0.45,0.6,0.17756951302289964,0.9559854924678802,2021-07-12_17-21-19
46,100.0,0.9,3.0,2.0,adam,relu,0.0005041071546438734,20.0,False,1.0,2.0,0.65,0.0,0.5822450637817382,0.8592581272125244,2021-07-12_16-09-30
47,100.0,0.4,5.0,2.0,adam,relu,0.007608955093116664,10.0,False,1.0,1.0,0.35,0.6,0.3131392031908035,0.9108762800693512,2021-07-12_17-42-45
48,50.0,0.5,5.0,2.0,adam,relu,0.0009272014347137028,30.0,False,0.0,2.0,0.65,0.6,0.6193461745977402,0.8178460240364075,2021-07-12_18-26-18
49,100.0,0.4,7.0,3.0,adam,elu,0.0004940164737210273,20.0,False,0.0,1.0,0.55,0.0,0.39184001088142395,0.8715679228305817,2021-07-12_15-56-11
50,50.0,0.8,5.0,3.0,sgd,relu,0.00018158360975155337,10.0,False,1.0,0.0,0.5,0.0,0.7017608940601349,0.5200694769620895,2021-07-12_15-47-02
51,100.0,0.7,3.0,2.0,adam,relu,0.0007786041966387355,10.0,False,1.0,2.0,0.6,0.0,0.3241424232721329,0.9308316886425019,2021-07-12_16-08-53
