epoch,accuracy,loss,val_accuracy,val_loss
0,0.497709184885025,0.8250373601913452,0.4985535144805908,0.7156745195388794
1,0.49168074131011963,0.7126027345657349,0.5062680840492249,0.7069247961044312
2,0.5015674233436584,0.7049353122711182,0.5178399085998535,0.6927050352096558
3,0.5092838406562805,0.7018091678619385,0.543876588344574,0.6911958456039429
4,0.517964780330658,0.6955735087394714,0.5120540261268616,0.6937614679336548
5,0.5100072622299194,0.6958185434341431,0.5245901346206665,0.6913832426071167
6,0.5326741933822632,0.694205641746521,0.5226615071296692,0.6932352781295776
7,0.5372558236122131,0.6889551281929016,0.5525554418563843,0.6912665367126465
8,0.5367735624313354,0.689342200756073,0.5178399085998535,0.6939982175827026
9,0.5372558236122131,0.6892358064651489,0.5602700114250183,0.6931228637695312
10,0.5546178221702576,0.6846919655799866,0.5400192737579346,0.6985557675361633
11,0.5502772927284241,0.6874393224716187,0.558341383934021,0.7005351781845093
12,0.5681215524673462,0.6801190376281738,0.551591157913208,0.6970330476760864
13,0.5522063970565796,0.6861284375190735,0.5448408722877502,0.6962196826934814
14,0.5673981308937073,0.6810667514801025,0.5525554418563843,0.6881829500198364
