epoch,accuracy,loss,val_accuracy,val_loss
0,0.5500955581665039,0.6852397322654724,0.6080785989761353,0.659075140953064
1,0.6060606241226196,0.6608881950378418,0.6375545859336853,0.6454866528511047
2,0.6390936374664307,0.6315394639968872,0.6686681509017944,0.6112121343612671
3,0.6643461585044861,0.6020849943161011,0.6713973879814148,0.609641432762146
4,0.6998361945152283,0.5696271061897278,0.6986899375915527,0.563213050365448
5,0.7280917167663574,0.5284031629562378,0.7358078360557556,0.5246835947036743
6,0.7507507801055908,0.49834010004997253,0.7478166222572327,0.5098057985305786
7,0.7769587635993958,0.4528885781764984,0.751091718673706,0.5000004768371582
8,0.8129948377609253,0.40231776237487793,0.7898471355438232,0.44446462392807007
9,0.8404313325881958,0.3525576889514923,0.8056768774986267,0.4274698793888092
10,0.8658203482627869,0.31190282106399536,0.807860255241394,0.4109037518501282
11,0.8882063627243042,0.27234020829200745,0.8291484713554382,0.4018521308898926
12,0.9052689075469971,0.24137087166309357,0.8509825468063354,0.34538695216178894
13,0.9228774309158325,0.19186516106128693,0.8406113386154175,0.38253358006477356
14,0.9287469387054443,0.18215332925319672,0.8548035025596619,0.35941359400749207
15,0.9518154263496399,0.1313423216342926,0.8438864350318909,0.4321666657924652
16,0.9559104442596436,0.12321574985980988,0.8679039478302002,0.35275840759277344
17,0.9672399759292603,0.09989047050476074,0.8569868803024292,0.39425310492515564
18,0.9634179472923279,0.10998570173978806,0.8400654792785645,0.4429665207862854
19,0.9761124849319458,0.0769164189696312,0.8793668150901794,0.3588378131389618
20,0.9787060022354126,0.06401754170656204,0.8640829920768738,0.4202268421649933
21,0.969833493232727,0.09013814479112625,0.8793668150901794,0.3728654980659485
22,0.9886704683303833,0.04435981065034866,0.876091718673706,0.41202661395072937
23,0.9886704683303833,0.039653073996305466,0.8902838230133057,0.3649781048297882
24,0.9703794717788696,0.10293696075677872,0.8837336301803589,0.3747221827507019
25,0.9976794719696045,0.014881799928843975,0.8979257345199585,0.3584694266319275
26,0.9990444779396057,0.005778747145086527,0.902838408946991,0.39276036620140076
27,0.9748839735984802,0.0791577473282814,0.8799126744270325,0.44050461053848267
28,0.9878515005111694,0.042078837752342224,0.8979257345199585,0.39720645546913147
29,0.9870324730873108,0.04021868854761124,0.8695414662361145,0.47437334060668945
30,0.9918099641799927,0.026826685294508934,0.8831877708435059,0.4341863691806793
31,0.985121488571167,0.05059114471077919,0.8842794895172119,0.4823704659938812
