epoch,accuracy,loss,val_accuracy,val_loss
0,0.523872435092926,0.6926306486129761,0.5358490347862244,0.6963165402412415
1,0.5584072470664978,0.6811823844909668,0.5562264323234558,0.678428053855896
2,0.5823740363121033,0.6672185063362122,0.5584905743598938,0.6758136749267578
3,0.5946404933929443,0.6544795632362366,0.6000000238418579,0.6595962643623352
4,0.623891294002533,0.6308440566062927,0.5947169661521912,0.6572586894035339
5,0.6559728384017944,0.5981308817863464,0.6211320757865906,0.650797963142395
6,0.6920173764228821,0.5698003768920898,0.6233962178230286,0.6363886594772339
7,0.7193810343742371,0.5259644389152527,0.6611320972442627,0.6629881262779236
8,0.7576901316642761,0.47366878390312195,0.6950943470001221,0.5859478712081909
9,0.7982638478279114,0.41668593883514404,0.7147169709205627,0.5795598030090332
10,0.8263823390007019,0.37153640389442444,0.7079245448112488,0.6135506629943848
11,0.8607284426689148,0.3043766915798187,0.7230188846588135,0.6011644005775452
12,0.892055094242096,0.24595698714256287,0.7245283126831055,0.631104052066803
13,0.9148895740509033,0.1968652904033661,0.7441509366035461,0.6429358124732971
14,0.9269673228263855,0.17242302000522614,0.7283018827438354,0.6847999095916748
15,0.9456501007080078,0.13918520510196686,0.7418867945671082,0.7553563714027405
16,0.960369884967804,0.10041739046573639,0.7192452549934387,0.9406944513320923
17,0.9592375755310059,0.10935778170824051,0.7215094566345215,0.9252639412879944
18,0.9699943661689758,0.08469174057245255,0.7418867945671082,0.837841808795929
