val_loss,val_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.5210261777043342,0.8417647004127502,True,,,1,e290b16b6ac74a7c97080b0b10a7ba1b,2021-07-27_13-08-15,1627391295,29.14221429824829,29.14221429824829,230003,c392596f452f,172.17.0.3,29.14221429824829,0,1,92aeadf4
