epoch,accuracy,loss,val_accuracy,val_loss
0,0.5291175246238708,0.7678869962692261,0.5214285850524902,0.7651137113571167
1,0.5553769469261169,0.7208817601203918,0.5514285564422607,0.8565703630447388
2,0.5968202948570251,0.6803619861602783,0.6264285445213318,0.6671828031539917
3,0.6343336701393127,0.6562855839729309,0.6650000214576721,0.6233857274055481
4,0.6764916181564331,0.607973039150238,0.6700000166893005,0.6170328855514526
5,0.7218649387359619,0.5515520572662354,0.691428542137146,0.5966789722442627
6,0.74490886926651,0.5113071799278259,0.691428542137146,0.6050640344619751
7,0.7947481274604797,0.4454159438610077,0.7149999737739563,0.6114786863327026
8,0.8456591367721558,0.3519989550113678,0.7749999761581421,0.5184898972511292
9,0.8776348829269409,0.29304933547973633,0.7485714554786682,0.5801482796669006
10,0.8985351920127869,0.24917222559452057,0.75,0.5842483043670654
11,0.9378349184989929,0.1709686517715454,0.7735714316368103,0.5338282585144043
12,0.9498034715652466,0.14403367042541504,0.770714282989502,0.5728835463523865
13,0.9637370705604553,0.10584310442209244,0.7699999809265137,0.6110491752624512
