epoch,accuracy,loss,val_accuracy,val_loss
0,0.504741370677948,0.7143173217773438,0.4784853756427765,0.6956931352615356
1,0.5008620619773865,0.7214818000793457,0.47504302859306335,0.6954983472824097
2,0.5004310607910156,0.713979184627533,0.46987950801849365,0.6953185796737671
3,0.49482759833335876,0.7218819856643677,0.47504302859306335,0.6951784491539001
4,0.4961206912994385,0.7190067172050476,0.4784853756427765,0.6950450539588928
5,0.5,0.7143808603286743,0.4819277226924896,0.694894552230835
6,0.4797413647174835,0.7202264666557312,0.4836488664150238,0.6947547793388367
7,0.48836207389831543,0.7164256572723389,0.48537003993988037,0.6946336627006531
8,0.5073275566101074,0.7119656801223755,0.4888123869895935,0.6945285201072693
9,0.49224138259887695,0.7162286043167114,0.49225473403930664,0.6944024562835693
10,0.5056034326553345,0.7094285488128662,0.4836488664150238,0.6942976713180542
11,0.48017242550849915,0.7156141996383667,0.48709121346473694,0.6941866278648376
12,0.5181034207344055,0.7103387117385864,0.4905335605144501,0.6940862536430359
13,0.49482759833335876,0.7145437598228455,0.49225473403930664,0.6939756274223328
14,0.4784482717514038,0.722052276134491,0.4991394281387329,0.6938772797584534
15,0.5181034207344055,0.716319739818573,0.49741825461387634,0.6937942504882812
16,0.4931034445762634,0.7159227132797241,0.49741825461387634,0.6937034726142883
17,0.5116379261016846,0.7088555693626404,0.49225473403930664,0.6936311721801758
18,0.4978448152542114,0.7143701910972595,0.49225473403930664,0.6935582160949707
19,0.5112069249153137,0.7097283005714417,0.49741825461387634,0.6934739947319031
