epoch,accuracy,loss,val_accuracy,val_loss
0,0.854535698890686,0.3382357954978943,0.8760729432106018,0.3099786639213562
1,0.8870102167129517,0.2777903974056244,0.899678111076355,0.26693370938301086
2,0.8997584581375122,0.2474234700202942,0.895386278629303,0.24952057003974915
3,0.9088835120201111,0.226631298661232,0.9034335017204285,0.26488301157951355
4,0.9174718260765076,0.20274925231933594,0.9168455004692078,0.22119870781898499
5,0.9249866008758545,0.18564821779727936,0.9232832789421082,0.20088031888008118
6,0.9426999688148499,0.15198317170143127,0.9184549450874329,0.19135123491287231
7,0.9444444179534912,0.1354423612356186,0.932939887046814,0.16332511603832245
8,0.9593397974967957,0.10464626550674438,0.9409871101379395,0.14537236094474792
9,0.9620236158370972,0.09874054044485092,0.9452789425849915,0.16022855043411255
10,0.9763821959495544,0.06487972289323807,0.9297210574150085,0.17785897850990295
11,0.9757112264633179,0.06621422618627548,0.9495708346366882,0.1293373703956604
12,0.9860439896583557,0.041781023144721985,0.95064377784729,0.13629071414470673
13,0.9825550317764282,0.050147172063589096,0.9431330561637878,0.16829389333724976
14,0.9863123893737793,0.03693830221891403,0.9581544995307922,0.14367157220840454
15,0.9845678806304932,0.03718540444970131,0.9383047223091125,0.18204303085803986
16,0.9904723763465881,0.027859682217240334,0.932939887046814,0.231265589594841
17,0.9907407164573669,0.02780325710773468,0.9324034452438354,0.2593083083629608
18,0.988727867603302,0.02916191890835762,0.9651287794113159,0.12810200452804565
19,0.9978529214859009,0.008345290087163448,0.9629828333854675,0.13411188125610352
20,0.9993290305137634,0.0037465295754373074,0.9640557765960693,0.14719636738300323
21,0.9865807890892029,0.04897760972380638,0.9211373329162598,0.333191454410553
22,0.9851046800613403,0.043017055839300156,0.9603004455566406,0.13999144732952118
23,0.9969135522842407,0.010337237268686295,0.954935610294342,0.20659664273262024
