epoch,accuracy,loss,val_accuracy,val_loss
0,0.8205128312110901,0.424124151468277,0.8734939694404602,0.3221847712993622
1,0.8876319527626038,0.2742803990840912,0.8765060305595398,0.27191588282585144
2,0.9095022678375244,0.2318018525838852,0.8734939694404602,0.27423322200775146
3,0.918552041053772,0.22027358412742615,0.8945783376693726,0.24894531071186066
4,0.9276018142700195,0.19438911974430084,0.8945783376693726,0.24120740592479706
5,0.9313725233078003,0.18830208480358124,0.9126505851745605,0.22614586353302002
6,0.9351432919502258,0.18259437382221222,0.9066265225410461,0.22693446278572083
7,0.9411764740943909,0.16364315152168274,0.900602400302887,0.2423597127199173
8,0.9404222965240479,0.16443206369876862,0.9186747074127197,0.20316272974014282
9,0.9509803652763367,0.14160385727882385,0.9126505851745605,0.20349134504795074
10,0.9577677249908447,0.13031630218029022,0.9186747074127197,0.1982835978269577
11,0.9547511339187622,0.12606476247310638,0.9126505851745605,0.1916588395833969
12,0.959276020526886,0.11861284077167511,0.9066265225410461,0.2124965339899063
13,0.9615384340286255,0.10942184925079346,0.9277108311653137,0.18688447773456573
14,0.9698340892791748,0.09260761737823486,0.8885542154312134,0.23924505710601807
15,0.9600301384925842,0.10187864303588867,0.9156626462936401,0.18567495048046112
16,0.9743589758872986,0.07653895020484924,0.8975903391838074,0.25824612379074097
17,0.9781296849250793,0.07377675175666809,0.900602400302887,0.23368585109710693
18,0.9803921580314636,0.0649121105670929,0.9156626462936401,0.2014983594417572
