,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
34,50.0,0.3,7.0,2.0,sgd,relu,0.0002404651534244617,10.0,False,1.0,0.0,0.7,0.0,0.6934609651565552,0.547606137394905,2021-07-27_11-54-27
35,100.0,0.1,5.0,3.0,adam,relu,0.0009840037844594516,40.0,False,1.0,0.0,0.75,0.0,0.0629732911940664,0.9852755308151245,2021-07-27_12-43-41
36,100.0,0.1,3.0,3.0,adam,relu,0.0027616932415022648,50.0,False,1.0,0.0,0.6,0.0,0.0783397034741938,0.9876844406127929,2021-07-27_13-26-37
37,100.0,0.5,3.0,3.0,adam,relu,5.626570504042343e-05,40.0,False,1.0,0.0,0.65,0.0,0.44393294751644136,0.8654150187969207,2021-07-27_12-58-11
38,100.0,0.2,9.0,2.0,adam,elu,0.007244335285727612,20.0,True,1.0,1.0,0.5,0.6,0.21923478916287423,0.9437373816967011,2021-07-27_10-27-59
39,100.0,0.5,9.0,3.0,adam,elu,0.001500190437000509,40.0,True,0.0,2.0,0.65,0.6,0.6182638391852379,0.8745059311389923,2021-07-27_10-13-24
40,100.0,0.1,3.0,3.0,adam,relu,0.0005694064374497522,50.0,True,1.0,0.0,0.7,0.0,0.08835472278296948,0.9741343080997467,2021-07-27_13-05-36
41,50.0,0.3,9.0,2.0,adam,relu,0.0008276391164469514,40.0,True,0.0,2.0,0.5,0.6,0.29579262584447863,0.872192120552063,2021-07-27_11-34-52
42,100.0,0.1,9.0,3.0,adam,elu,0.008127529698280506,50.0,True,0.0,2.0,0.75,0.6,0.1776777498424053,0.9496236085891724,2021-07-27_10-07-08
43,50.0,0.5,3.0,3.0,sgd,relu,4.005288397735766e-05,30.0,False,1.0,2.0,0.6,0.6,0.6948957324028016,0.5095399618148804,2021-07-27_09-52-01
44,100.0,0.2,3.0,3.0,adam,relu,0.0005392731609688774,40.0,False,1.0,0.0,0.7,0.0,0.10310955001041293,0.9662626266479493,2021-07-27_13-12-32
45,100.0,0.5,3.0,3.0,adam,relu,0.00033996016623536395,50.0,False,1.0,0.0,0.65,0.0,0.23963114991784096,0.8960474371910095,2021-07-27_12-50-49
46,50.0,0.1,3.0,2.0,adam,relu,0.008882920295013665,20.0,False,1.0,0.0,0.5,0.0,0.15119543448090553,0.9607708275318145,2021-07-27_12-16-17
47,50.0,0.3,7.0,2.0,adam,relu,0.00015189589396447152,50.0,True,0.0,2.0,0.45,0.6,0.3172029539942741,0.8488557636737823,2021-07-27_11-26-10
48,100.0,0.2,3.0,3.0,adam,relu,0.0028037527339016778,50.0,False,1.0,0.0,0.55,0.0,0.18765284568071366,0.9458585798740387,2021-07-27_13-34-03
49,100.0,1.0,5.0,3.0,adam,relu,0.0014384384349823364,40.0,False,1.0,0.0,0.75,0.0,0.43666663840413095,0.8509523868560791,2021-07-27_12-44-05
50,100.0,0.1,3.0,3.0,adam,relu,0.0046903794881793985,50.0,False,1.0,0.0,0.65,0.0,0.07973471918958239,0.980337256193161,2021-07-27_13-27-11
51,100.0,0.2,3.0,3.0,adam,relu,0.0011409867201246236,50.0,False,1.0,0.0,0.7,0.0,0.12357470337301493,0.9707575798034668,2021-07-27_13-19-56
52,100.0,0.8,7.0,3.0,adam,elu,0.00017704430599652362,40.0,False,0.0,2.0,0.2,0.6,0.27538604773581027,0.8519047677516938,2021-07-27_10-28-22
53,100.0,0.3,9.0,3.0,adam,elu,0.0016726433393834655,40.0,True,0.0,2.0,0.45,0.6,0.3889835668494925,0.905287355184555,2021-07-27_10-13-57
54,100.0,0.5,3.0,3.0,sgd,relu,0.00025929972243008374,50.0,False,1.0,0.0,0.75,0.0,0.683499276638031,0.5535573095083237,2021-07-27_13-05-57
55,50.0,0.1,7.0,2.0,adam,relu,0.0017484599312736905,10.0,False,1.0,0.0,0.7,0.0,0.11607621386647224,0.967281186580658,2021-07-27_11-48-14
56,100.0,0.1,3.0,3.0,adam,relu,0.0006818257501564421,50.0,False,1.0,0.0,0.7,0.0,0.043998928647488354,0.9889792263507843,2021-07-27_13-13-04
57,50.0,0.1,5.0,2.0,adam,relu,0.006661265654996433,20.0,False,1.0,0.0,0.6,0.0,0.1510481234639883,0.9572754919528961,2021-07-27_12-25-15
58,100.0,0.9,7.0,2.0,adam,relu,5.846228925499074e-05,50.0,True,1.0,1.0,0.4,0.6,0.586161345243454,0.7628571569919587,2021-07-27_09-52-33
59,50.0,0.4,5.0,2.0,sgd,relu,0.00016154148424693874,40.0,False,1.0,1.0,0.5,0.0,0.6833846271038055,0.5712711811065674,2021-07-27_09-59-47
60,100.0,0.3,7.0,3.0,adam,elu,0.00022229375092386916,40.0,True,1.0,2.0,0.65,0.6,0.24288069903850557,0.8750574648380279,2021-07-27_10-35-44
61,50.0,0.1,7.0,2.0,adam,relu,0.0013230935125826625,40.0,True,0.0,2.0,0.4,0.6,0.07392993345856666,0.973415595293045,2021-07-27_10-52-22
62,50.0,0.7,7.0,3.0,adam,elu,0.007881007836707272,30.0,True,0.0,2.0,0.65,0.0,0.7733435034751892,0.800000011920929,2021-07-27_10-21-21
63,50.0,0.3,9.0,2.0,adam,relu,0.0005291801394888819,10.0,False,1.0,0.0,0.3,0.6,0.3132034808397293,0.8747365236282348,2021-07-27_11-40-52
64,100.0,0.1,3.0,3.0,adam,elu,0.0022794913322453977,50.0,False,0.0,0.0,0.7,0.0,0.21073222160339355,0.941026794910431,2021-07-27_13-34-29
65,50.0,0.3,5.0,3.0,adam,elu,0.0008128673543909605,20.0,False,0.0,1.0,0.55,0.0,0.33959028124809265,0.8747214674949646,2021-07-27_09-51-36
66,100.0,0.4,5.0,3.0,sgd,elu,1.3259304928816363e-05,50.0,True,0.0,2.0,0.3,0.6,0.7286492049694061,0.4543478265404701,2021-07-27_10-35-05
67,100.0,0.1,5.0,3.0,adam,relu,0.0015599254838055215,30.0,False,1.0,0.0,0.7,0.0,0.05737805117387325,0.9841011762619019,2021-07-27_12-36-57
68,100.0,0.1,3.0,3.0,adam,relu,0.00016790335742588368,50.0,False,1.0,0.0,0.7,0.0,0.055279938690364364,0.9827913343906403,2021-07-27_12-51-32
69,100.0,0.4,3.0,3.0,adam,elu,0.0003438066897720578,40.0,False,1.0,0.0,0.75,0.0,0.26160748675465584,0.8922924935817719,2021-07-27_12-58-32
70,50.0,0.2,5.0,2.0,adam,relu,0.002347190074587409,20.0,False,1.0,0.0,0.6,0.0,0.3030517891049385,0.9146417915821076,2021-07-27_12-09-45
71,50.0,0.1,3.0,2.0,adam,relu,2.4771152663499085e-05,10.0,False,1.0,0.0,0.5,0.0,0.28853802680969237,0.8801328957080841,2021-07-27_12-33-10
72,50.0,0.7,5.0,2.0,adam,relu,0.0012637655986854016,20.0,False,1.0,0.0,0.55,0.0,0.4623383224010468,0.8297297298908234,2021-07-27_12-01-31
73,100.0,0.2,3.0,3.0,adam,relu,0.0005106822681276075,50.0,False,1.0,0.0,0.65,0.0,0.14974610283970832,0.9435858607292176,2021-07-27_12-51-57
74,100.0,0.3,3.0,3.0,adam,relu,0.0023157463280649147,50.0,False,1.0,0.0,0.6,0.0,0.19448214024305344,0.9324137926101684,2021-07-27_13-27-33
75,50.0,0.3,3.0,2.0,adam,relu,0.003633951722918814,30.0,False,1.0,0.0,0.65,0.0,0.39207699000835416,0.9066094577312469,2021-07-27_12-16-52
76,100.0,0.1,3.0,3.0,adam,relu,0.0016965626387169842,50.0,False,1.0,0.0,0.6,0.0,0.06644831392914057,0.9877446591854095,2021-07-27_13-20-29
77,100.0,0.1,9.0,3.0,adam,elu,0.005993736844307465,40.0,True,0.0,2.0,0.6,0.6,0.2116495887748897,0.9545016586780548,2021-07-27_10-14-46
78,50.0,0.8,3.0,2.0,sgd,relu,1.2803399524854937e-05,20.0,True,1.0,1.0,0.5,0.6,0.7159671545028686,0.5108046025037766,2021-07-27_10-00-20
79,50.0,0.6,5.0,2.0,adam,relu,0.004060445865971972,10.0,False,1.0,1.0,0.55,0.6,0.6357835501432418,0.8222222208976746,2021-07-27_11-12-01
80,100.0,0.3,9.0,3.0,sgd,elu,0.009401058729880585,40.0,True,0.0,0.0,0.35,0.6,0.33798103630542753,0.9019540250301361,2021-07-27_10-07-30
81,100.0,0.3,3.0,3.0,adam,relu,0.0011974499521840295,50.0,False,1.0,0.0,0.75,0.0,0.20577012039721013,0.9325287342071533,2021-07-27_12-58-55
82,50.0,0.2,5.0,2.0,adam,elu,0.006777341889680392,20.0,False,1.0,0.0,0.6,0.0,0.5585154190659523,0.8816692769527436,2021-07-27_11-55-16
83,100.0,0.6,7.0,2.0,sgd,elu,0.00045098701558978036,50.0,True,1.0,2.0,0.75,0.6,0.48011275231838224,0.8166666746139526,2021-07-27_10-21-54
84,100.0,0.2,3.0,3.0,adam,elu,0.00019082356520466398,50.0,False,1.0,0.0,0.75,0.0,0.17688488513231276,0.9301010131835937,2021-07-27_13-13-32
85,100.0,0.1,3.0,3.0,adam,relu,0.0012369888683895288,40.0,True,1.0,0.0,0.65,0.0,0.1250030480325222,0.9669075667858124,2021-07-27_13-35-10
86,50.0,0.6,7.0,2.0,adam,relu,0.009722699827212702,10.0,False,1.0,0.0,0.7,0.0,0.8078147649765015,0.819949495792389,2021-07-27_11-48-40
87,50.0,0.1,7.0,2.0,adam,relu,0.0052877598619036105,40.0,True,0.0,1.0,0.55,0.6,0.13101923279464245,0.9703531384468078,2021-07-27_11-27-51
88,50.0,0.2,5.0,3.0,adam,relu,0.001914452707454011,30.0,True,0.0,2.0,0.7,0.0,0.3632200092077255,0.8935479342937469,2021-07-27_10-29-19
89,50.0,0.2,3.0,2.0,adam,elu,0.0006392737942338862,20.0,False,1.0,0.0,0.5,0.0,0.2670961946249008,0.8994872450828553,2021-07-27_12-02-21
90,100.0,0.5,5.0,3.0,adam,relu,0.002840401694170288,30.0,False,1.0,0.0,0.7,0.0,0.4247900679707527,0.8830039441585541,2021-07-27_12-37-46
91,100.0,0.2,3.0,3.0,adam,relu,0.0007174758846489393,50.0,False,1.0,0.0,0.75,0.0,0.14178842660039664,0.957272732257843,2021-07-27_13-06-25
92,100.0,0.2,3.0,3.0,adam,relu,0.0012353777982731036,50.0,False,1.0,0.0,0.65,0.0,0.18036750368773938,0.9460606038570404,2021-07-27_13-20-52
93,100.0,0.8,3.0,3.0,adam,relu,4.548534001328733e-05,40.0,False,1.0,0.0,0.65,0.0,0.5607074826955796,0.8442857205867768,2021-07-27_12-59-20
94,100.0,0.2,3.0,3.0,adam,elu,0.0015720718282249463,50.0,False,1.0,0.0,0.65,0.0,0.28806168362498286,0.920959597826004,2021-07-27_13-27-55
95,100.0,0.8,7.0,3.0,adam,relu,2.6758393505980314e-05,40.0,False,1.0,2.0,0.45,0.0,0.5502183109521865,0.8104762017726899,2021-07-27_09-53-40
96,50.0,0.3,5.0,2.0,adam,elu,0.004850477385735796,20.0,False,1.0,0.0,0.55,0.0,0.45332291126251223,0.8684884071350097,2021-07-27_12-33-42
97,100.0,0.6,9.0,2.0,sgd,elu,0.0013265182808708347,50.0,True,1.0,0.0,0.7,0.6,0.5016897767782211,0.8585714340209961,2021-07-27_10-29-45
98,100.0,0.1,3.0,3.0,adam,relu,0.003449194740401078,50.0,False,1.0,0.0,0.6,0.0,0.05233514807187021,0.9791026830673217,2021-07-27_13-35-39
99,100.0,0.1,3.0,3.0,adam,elu,9.918227549467408e-05,50.0,False,1.0,0.0,0.75,0.0,0.12288807220757007,0.9508130073547363,2021-07-27_12-52-39
100,100.0,0.3,3.0,3.0,adam,relu,0.00019063174656814265,40.0,False,1.0,0.0,0.7,0.0,0.19463004246354104,0.9257471203804016,2021-07-27_12-44-32
101,50.0,0.9,9.0,2.0,sgd,elu,0.00034841993645344277,50.0,False,0.0,2.0,0.55,0.0,0.5820815563201904,0.7301149368286133,2021-07-27_09-53-08
102,50.0,0.1,9.0,2.0,adam,relu,0.006328484953567872,40.0,True,0.0,2.0,0.3,0.6,0.1080399427562952,0.9616479933261871,2021-07-27_10-37-46
103,100.0,0.3,5.0,3.0,sgd,relu,0.0006578874815119257,40.0,False,1.0,1.0,0.75,0.0,0.6757579982280731,0.5880459755659103,2021-07-27_12-44-58
104,100.0,0.6,3.0,3.0,adam,elu,0.0022463462967435353,30.0,True,0.0,2.0,0.4,0.6,0.6082113280892372,0.8719047665596008,2021-07-27_10-15-16
105,50.0,0.1,5.0,2.0,adam,relu,0.00484908500369053,20.0,False,1.0,0.0,0.6,0.0,0.11819404112175107,0.9638067245483398,2021-07-27_12-09-03
106,100.0,0.2,5.0,3.0,adam,elu,0.006379882181619092,30.0,False,1.0,0.0,0.75,0.0,0.32516044182702897,0.937020206451416,2021-07-27_12-37-24
107,100.0,0.6,7.0,3.0,adam,relu,0.0004513851694794108,30.0,True,1.0,1.0,0.55,0.6,0.40504966080188753,0.891904765367508,2021-07-27_10-00-55
108,100.0,0.2,3.0,3.0,adam,relu,0.0025414199581637515,50.0,False,1.0,0.0,0.6,0.0,0.19497550218948162,0.9457575738430023,2021-07-27_13-21-51
109,50.0,0.5,7.0,2.0,adam,relu,0.002673955608658807,10.0,False,1.0,0.0,0.75,0.0,0.5034159377217293,0.8280165910720825,2021-07-27_11-50-07
110,50.0,0.4,7.0,2.0,adam,relu,0.0007155661694315379,20.0,False,1.0,0.0,0.55,0.0,0.34856963753700254,0.8749435126781464,2021-07-27_11-50-45
111,50.0,0.2,3.0,2.0,adam,relu,0.0026832899176350575,20.0,False,1.0,0.0,0.45,0.0,0.22224781326949597,0.9417889177799225,2021-07-27_12-20-30
112,100.0,0.3,3.0,3.0,adam,relu,0.0009733466262317665,40.0,True,1.0,0.0,0.6,0.0,0.29957342594861985,0.8888505816459655,2021-07-27_13-13-57
113,50.0,0.1,5.0,2.0,adam,relu,0.001794696201698365,10.0,False,1.0,0.0,0.65,0.0,0.10146345011889935,0.97080500125885,2021-07-27_12-03-59
114,50.0,0.3,7.0,2.0,sgd,relu,0.0002765060094302404,30.0,True,0.0,2.0,0.25,0.0,0.5909684866666793,0.6720566153526306,2021-07-27_10-58-44
115,100.0,0.4,3.0,3.0,adam,relu,0.0009083129201973789,50.0,False,1.0,0.0,0.7,0.0,0.25132766272872686,0.9365612685680389,2021-07-27_13-06-45
116,50.0,0.1,9.0,2.0,adam,relu,0.0014540727181365143,40.0,True,0.0,2.0,0.4,0.6,0.0795670498162508,0.9738731622695923,2021-07-27_10-46-09
117,50.0,0.1,5.0,2.0,adam,relu,0.001528754162641925,20.0,False,1.0,1.0,0.2,0.6,0.11358975283801556,0.9734061062335968,2021-07-27_11-06-20
118,100.0,0.2,5.0,3.0,adam,relu,0.00046714707637710495,40.0,False,1.0,0.0,0.65,0.0,0.1407843751832843,0.9460606157779694,2021-07-27_12-45-28
119,100.0,0.1,3.0,3.0,adam,relu,0.0011142571707679272,30.0,False,1.0,0.0,0.75,0.0,0.0665546791628003,0.979177963733673,2021-07-27_12-38-22
120,50.0,0.9,7.0,2.0,adam,relu,1.8857088655974793e-05,10.0,False,1.0,0.0,0.55,0.0,0.6774166464805603,0.5568965524435043,2021-07-27_11-55-43
121,50.0,0.1,9.0,2.0,adam,relu,0.0032684128430045334,40.0,True,0.0,2.0,0.5,0.6,0.09514795131981373,0.9660015106201172,2021-07-27_10-39-45
122,50.0,0.4,7.0,2.0,adam,relu,0.00042040729268817743,50.0,False,1.0,0.0,0.45,0.6,0.37276125997304915,0.8648305058479309,2021-07-27_11-41-27
123,100.0,0.1,3.0,3.0,adam,relu,0.0020954000172536285,40.0,True,1.0,0.0,0.55,0.0,0.15103774070739745,0.9471996366977692,2021-07-27_13-28-34
124,100.0,0.1,9.0,3.0,adam,elu,0.0036817043341413917,50.0,True,0.0,2.0,0.75,0.6,0.11670745201408864,0.9521830797195434,2021-07-27_10-08-19
125,50.0,1.0,5.0,2.0,sgd,relu,0.002666273065533643,20.0,False,1.0,1.0,0.3,0.0,0.6659158706665039,0.6174712628126144,2021-07-27_11-12-32
126,50.0,0.2,7.0,2.0,adam,relu,0.0003147080763626722,30.0,True,1.0,0.0,0.55,0.6,0.2706792801618576,0.8926719844341278,2021-07-27_11-20-21
127,100.0,0.1,3.0,3.0,adam,relu,0.00025408235623328754,50.0,False,1.0,0.0,0.7,0.0,0.055349993705749514,0.9828365027904511,2021-07-27_12-53-19
128,50.0,0.1,5.0,2.0,adam,relu,0.004214911013080344,20.0,False,1.0,0.0,0.55,0.0,0.11185208223760128,0.9712207973003387,2021-07-27_12-10-53
129,100.0,0.4,3.0,3.0,adam,relu,0.0008084617696861084,50.0,False,1.0,0.0,0.6,0.0,0.18256725259125234,0.9456521809101105,2021-07-27_13-14-20
130,50.0,0.7,7.0,2.0,sgd,relu,0.0010961669005695304,30.0,False,1.0,2.0,0.4,0.0,0.6710791945457458,0.6324324399232865,2021-07-27_11-28-22
131,100.0,0.3,5.0,3.0,sgd,relu,0.0015599285572609604,30.0,False,1.0,0.0,0.75,0.0,0.6108902096748352,0.7736781656742096,2021-07-27_12-38-53
132,50.0,0.1,7.0,2.0,sgd,relu,0.0010090646055055123,40.0,False,1.0,1.0,0.7,0.0,0.3130887672305107,0.8661420226097107,2021-07-27_09-56-13
133,100.0,0.1,3.0,3.0,adam,elu,0.00022766769735958338,50.0,False,1.0,1.0,0.7,0.0,0.1415758676826954,0.9545920073986054,2021-07-27_13-07-20
134,100.0,0.1,3.0,3.0,adam,elu,0.0007673760133382641,40.0,False,1.0,0.0,0.7,0.0,0.11997819356620312,0.9668473362922668,2021-07-27_12-46-02
135,100.0,0.2,3.0,3.0,adam,relu,0.003929923917523343,50.0,False,1.0,0.0,0.6,0.0,0.20130175459198654,0.970808082818985,2021-07-27_13-28-57
136,50.0,0.5,9.0,2.0,adam,relu,0.0016227410326422843,50.0,True,0.0,2.0,0.35,0.6,0.3666231885552406,0.8437782883644104,2021-07-27_10-52-57
137,100.0,0.2,9.0,3.0,adam,elu,0.0034782672520447,40.0,False,0.0,0.0,0.75,0.6,0.38440651148557664,0.930303031206131,2021-07-27_10-08-45
138,50.0,0.2,5.0,2.0,adam,relu,0.0002197344255944101,30.0,False,0.0,1.0,0.4,0.6,0.19857610985636712,0.9256516218185424,2021-07-27_11-07-14
139,100.0,0.1,3.0,3.0,adam,relu,0.0007760648276143615,40.0,False,1.0,0.0,0.7,0.0,0.040858725016005334,0.9840259075164794,2021-07-27_13-00-18
140,100.0,0.8,3.0,3.0,sgd,relu,0.0014796621442182837,40.0,False,1.0,0.0,0.7,0.0,0.6656381070613862,0.6085714399814606,2021-07-27_13-36-00
141,100.0,0.2,9.0,3.0,sgd,elu,0.00026895066726315603,40.0,True,0.0,1.0,0.7,0.0,0.39089007675647736,0.8291919231414795,2021-07-27_10-23-00
142,50.0,0.4,5.0,3.0,adam,relu,0.001193271650780814,40.0,False,0.0,1.0,0.55,0.6,0.34522782638669014,0.8901977419853211,2021-07-27_10-22-22
143,100.0,0.2,3.0,3.0,sgd,relu,0.00014931418772061276,50.0,False,1.0,1.0,0.7,0.0,0.703581589460373,0.4747474819421768,2021-07-27_12-59-41
144,100.0,0.1,3.0,3.0,adam,relu,0.0016837817353623013,50.0,False,1.0,0.0,0.6,0.0,0.0444338962668553,0.9852905809879303,2021-07-27_13-21-25
145,50.0,0.2,3.0,2.0,adam,relu,0.003017127666468675,20.0,False,1.0,0.0,0.5,0.0,0.2885420940816402,0.9138584136962891,2021-07-27_12-17-36
146,50.0,0.8,5.0,3.0,sgd,relu,0.0014692042813302692,10.0,True,0.0,1.0,0.5,0.0,0.5446153670549393,0.7029885053634644,2021-07-27_10-01-31
147,50.0,0.4,5.0,2.0,adam,relu,0.002175630858849572,20.0,False,1.0,1.0,0.2,0.6,0.391812327504158,0.8852259814739227,2021-07-27_11-13-05
148,100.0,0.2,7.0,3.0,adam,elu,0.0009723653329709181,40.0,True,0.0,2.0,0.7,0.6,0.2879250593483448,0.9121212184429168,2021-07-27_10-15-52
149,50.0,0.3,7.0,2.0,adam,relu,0.0008376410569724261,40.0,False,1.0,0.0,0.45,0.6,0.3623081237077713,0.9005570590496064,2021-07-27_11-21-02
150,50.0,0.2,7.0,2.0,adam,relu,0.0011523444780607178,40.0,True,0.0,2.0,0.35,0.6,0.20897938534617425,0.9282011091709137,2021-07-27_11-00-01
151,100.0,0.9,3.0,3.0,adam,relu,0.0001266439967774723,50.0,False,1.0,0.0,0.75,0.0,0.426877498626709,0.8509523868560791,2021-07-27_13-07-41
152,50.0,1.0,9.0,2.0,adam,relu,0.0009495599741345344,20.0,False,1.0,0.0,0.35,0.6,0.48758323341608045,0.7602298796176911,2021-07-27_11-41-52
153,100.0,0.3,9.0,3.0,adam,elu,0.009956329887432662,50.0,True,0.0,1.0,0.35,0.6,0.5601104136556387,0.9255172371864319,2021-07-27_10-30-15
154,100.0,0.1,3.0,3.0,sgd,relu,3.216004434787087e-05,50.0,False,1.0,1.0,0.65,0.0,0.6918785154819489,0.5145137041807175,2021-07-27_13-14-53
155,100.0,0.1,3.0,3.0,adam,relu,0.0006666989428927484,50.0,False,1.0,0.0,0.75,0.0,0.046489983517676595,0.9815115988254547,2021-07-27_13-00-52
156,50.0,0.1,5.0,2.0,adam,relu,0.0019452027143406253,20.0,False,1.0,0.0,0.6,0.0,0.08547979593276978,0.9816859543323517,2021-07-27_11-57-13
157,100.0,0.4,5.0,3.0,adam,relu,0.0008820963002766249,40.0,False,1.0,0.0,0.7,0.0,0.22196299731731414,0.9233201622962952,2021-07-27_12-46-25
