val_loss,val_accuracy,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.3577397972345352,0.8356816530227661,True,,,1,3944ce36a53e493fa3623490669af9b8,2021-07-03_20-31-24,1625344284,135.81529426574707,135.81529426574707,236,74d96adc7fc0,172.17.0.4,135.81529426574707,0,1,213a08e0
