epoch,accuracy,loss,val_accuracy,val_loss
0,0.5702922940254211,0.6680790781974792,0.7718601226806641,0.5718563199043274
1,0.73613041639328,0.5383791327476501,0.7790142893791199,0.45891791582107544
2,0.7786836624145508,0.4836721420288086,0.793322741985321,0.4408922493457794
3,0.7943925261497498,0.4598541855812073,0.796502411365509,0.43972861766815186
4,0.7975740432739258,0.454327791929245,0.7925277948379517,0.42949846386909485
5,0.8009544610977173,0.4472261071205139,0.8012718558311462,0.4240466356277466
6,0.8162656426429749,0.4314643144607544,0.8028616905212402,0.42233702540397644
7,0.8202425837516785,0.42262688279151917,0.8108108043670654,0.4200519621372223
8,0.8270033597946167,0.4193851351737976,0.8076311349868774,0.4234343469142914
9,0.8260091543197632,0.4132167100906372,0.8060413599014282,0.42481890320777893
10,0.8285941481590271,0.4154781699180603,0.8108108043670654,0.4136562645435333
11,0.8313779830932617,0.4096072316169739,0.8100159168243408,0.4173389971256256
12,0.8337641954421997,0.40144816040992737,0.8084260821342468,0.414447158575058
