epoch,accuracy,loss,val_accuracy,val_loss
0,0.7507860660552979,0.5464876890182495,0.7971569299697876,0.42718830704689026
1,0.7949419021606445,0.4284226894378662,0.8124658465385437,0.40127867460250854
2,0.8099794983863831,0.40983283519744873,0.8135592937469482,0.39087721705436707
3,0.8183185458183289,0.39995014667510986,0.8239474892616272,0.3834618330001831
4,0.8259740471839905,0.38804757595062256,0.8239474892616272,0.37687233090400696
5,0.8311688303947449,0.3802565038204193,0.8288682103157043,0.3716162443161011
6,0.8339029550552368,0.3732181191444397,0.8288682103157043,0.3682686388492584
7,0.8412850499153137,0.36648255586624146,0.8343356847763062,0.363839715719223
8,0.8455228805541992,0.3581414222717285,0.8255877494812012,0.37283432483673096
9,0.847573459148407,0.3516184389591217,0.8387096524238586,0.3566626310348511
10,0.8537251949310303,0.34501272439956665,0.8392564058303833,0.35448798537254333
11,0.8561859130859375,0.33785924315452576,0.8348824381828308,0.35373836755752563
12,0.8622009754180908,0.3296545147895813,0.8359759449958801,0.3484190106391907
13,0.8639781475067139,0.3229735791683197,0.8408966660499573,0.36462411284446716
14,0.8691729307174683,0.3168862462043762,0.8419901728630066,0.3443593978881836
15,0.869446337223053,0.3121812641620636,0.8376162052154541,0.34803131222724915
16,0.8742310404777527,0.3012285828590393,0.839803159236908,0.34088411927223206
17,0.8794258236885071,0.2918524444103241,0.8408966660499573,0.35213881731033325
18,0.8809295892715454,0.2883968651294708,0.8381629586219788,0.35817891359329224
19,0.8855775594711304,0.2791898548603058,0.8403499126434326,0.3434901535511017
