epoch,accuracy,loss,val_accuracy,val_loss
0,0.8128358125686646,0.45054885745048523,0.8304814696311951,0.40122219920158386
1,0.8319402933120728,0.41474559903144836,0.828889787197113,0.4348110556602478
2,0.8313432931900024,0.4126921594142914,0.8376442790031433,0.4129994809627533
3,0.8285571932792664,0.41674575209617615,0.8444090485572815,0.3759620785713196
4,0.8281592130661011,0.4480988681316376,0.8312773704528809,0.45477354526519775
5,0.8387064933776855,0.39503729343414307,0.8300835490226746,0.40469446778297424
6,0.8498507738113403,0.3683704137802124,0.8615201115608215,0.3646169900894165
7,0.8485572338104248,0.39806419610977173,0.8113808035850525,0.4440726637840271
8,0.8511442542076111,0.3905583322048187,0.8368483781814575,0.4810012876987457
9,0.8518407940864563,0.37711796164512634,0.8093911409378052,0.5156154036521912
10,0.8596019744873047,0.3680611252784729,0.8551532030105591,0.3741469979286194
11,0.8587064743041992,0.3732096552848816,0.8157580494880676,0.5597995519638062
