epoch,accuracy,loss,val_accuracy,val_loss
0,0.486994206905365,0.6990623474121094,0.5953757166862488,0.6861293911933899
1,0.5419074892997742,0.6869482398033142,0.6300578117370605,0.6756753921508789
2,0.5939306616783142,0.6769235134124756,0.6878612637519836,0.6640999913215637
3,0.6401734352111816,0.6599369645118713,0.7687861323356628,0.6490421295166016
4,0.6791907548904419,0.6526893973350525,0.8265895843505859,0.6310663819313049
5,0.7182080745697021,0.6270005702972412,0.8265895843505859,0.606730043888092
6,0.7341040372848511,0.6118003129959106,0.8439306616783142,0.5783972144126892
7,0.7586705088615417,0.5810936093330383,0.8323699235916138,0.5450180768966675
8,0.7731214165687561,0.5479389429092407,0.8265895843505859,0.5132956504821777
9,0.7904624342918396,0.5134610533714294,0.8265895843505859,0.47974902391433716
10,0.7976878881454468,0.4824734628200531,0.8381502628326416,0.44864892959594727
11,0.8063583970069885,0.4523771107196808,0.8381502628326416,0.42288848757743835
