,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,100.0,0.2,5.0,3.0,adam,relu,0.00013246346353239485,30.0,False,1.0,1.0,0.45,0.6,0.3400733172893524,0.8345238149166108,2021-07-27_12-35-29
1,50.0,0.1,7.0,3.0,adam,relu,0.0007523208162365665,20.0,False,1.0,1.0,0.6,0.6,0.06620807000435888,0.9819496810436249,2021-07-27_11-17-43
2,100.0,0.1,3.0,3.0,adam,relu,0.0006077371860494799,30.0,False,1.0,1.0,0.45,0.6,0.08868955246871338,0.9732574701309205,2021-07-27_12-28-31
3,50.0,0.6,5.0,3.0,adam,relu,0.0004661342675380664,50.0,False,0.0,2.0,0.35,0.0,0.5012768566608429,0.8180952429771423,2021-07-27_09-58-18
4,100.0,0.1,5.0,3.0,adam,elu,0.0023983498286404767,50.0,True,1.0,1.0,0.4,0.6,0.11489835754036903,0.9678520619869232,2021-07-27_10-05-34
5,100.0,0.2,5.0,2.0,adam,elu,0.00044263683844063733,20.0,False,1.0,1.0,0.5,0.6,0.284762305021286,0.8826190531253815,2021-07-27_10-33-46
6,100.0,0.2,9.0,3.0,adam,relu,0.000461803159055571,30.0,False,1.0,1.0,0.3,0.6,0.1704840339720249,0.9409523785114289,2021-07-27_12-42-46
7,50.0,0.1,9.0,3.0,adam,relu,0.0008179808664098526,20.0,True,1.0,1.0,0.65,0.6,0.05033288355916739,0.9790835618972779,2021-07-27_10-56-12
8,100.0,0.3,9.0,3.0,adam,relu,0.00035443274917811013,20.0,False,1.0,1.0,0.4,0.6,0.37872196435928346,0.7895604431629181,2021-07-27_12-14-08
9,100.0,0.2,7.0,3.0,adam,elu,0.0013187279250624438,10.0,False,1.0,1.0,0.45,0.6,0.3086949475109577,0.8964285731315613,2021-07-27_10-27-01
10,100.0,0.2,5.0,2.0,adam,elu,1.0210551160132471e-05,30.0,True,1.0,1.0,0.7,0.6,0.5047496646642685,0.7645238161087036,2021-07-27_10-20-08
11,50.0,1.0,7.0,3.0,sgd,relu,8.390733084268401e-05,30.0,False,1.0,0.0,0.65,0.6,0.6958115041255951,0.574175837635994,2021-07-27_11-59-51
12,50.0,0.3,7.0,3.0,adam,relu,8.344753354706486e-05,30.0,True,1.0,1.0,0.5,0.0,0.6335604548454284,0.5997155100107193,2021-07-27_11-10-27
13,50.0,0.1,7.0,3.0,sgd,elu,0.0048882198880344455,30.0,False,1.0,0.0,0.45,0.6,0.3717425614595413,0.8073315441608429,2021-07-27_12-07-49
14,100.0,0.2,9.0,3.0,adam,relu,0.0017318069132872735,10.0,False,1.0,1.0,0.4,0.6,0.16704390526283533,0.9419047594070434,2021-07-27_12-21-39
15,100.0,0.1,9.0,3.0,adam,relu,0.0034454309523777597,20.0,False,1.0,1.0,0.45,0.6,0.061909310473129156,0.9785206198692322,2021-07-27_12-21-10
16,50.0,0.1,7.0,3.0,adam,relu,1.3086102655124957e-05,40.0,False,1.0,0.0,0.7,0.6,0.40172958970069883,0.7921832919120788,2021-07-27_11-53-31
17,100.0,0.1,3.0,3.0,adam,elu,0.000586491902151993,10.0,False,1.0,1.0,0.6,0.0,0.13602329548448325,0.9519914627075196,2021-07-27_10-34-19
18,50.0,0.5,9.0,3.0,adam,relu,0.00014831045421061304,30.0,False,1.0,0.0,0.7,0.6,0.5162217229604721,0.7137681066989898,2021-07-27_10-56-37
19,100.0,0.7,9.0,3.0,sgd,relu,0.002572022891774802,30.0,False,1.0,1.0,0.45,0.6,0.6882929146289826,0.5833333462476731,2021-07-27_12-14-30
20,100.0,0.1,3.0,3.0,adam,relu,0.0002520838758156209,30.0,False,1.0,1.0,0.4,0.6,0.062353719212114814,0.9733997166156769,2021-07-27_12-36-06
21,50.0,0.1,7.0,3.0,adam,relu,0.0004326047561653077,20.0,False,1.0,1.0,0.6,0.6,0.042105712834745644,0.9829290270805359,2021-07-27_11-25-12
22,100.0,0.2,5.0,2.0,adam,elu,0.000870850748007063,40.0,True,1.0,2.0,0.35,0.6,0.37540974989533427,0.8778571486473083,2021-07-27_10-12-56
23,50.0,1.0,7.0,3.0,adam,relu,0.003790144405812091,20.0,True,1.0,1.0,0.45,0.6,0.7038947373628617,0.6456043988466262,2021-07-27_10-42-06
24,100.0,0.1,9.0,3.0,adam,relu,0.00010426664049464829,40.0,False,1.0,1.0,0.4,0.6,0.13739371486008167,0.9435277342796325,2021-07-27_12-43-21
25,100.0,0.2,3.0,3.0,adam,relu,0.0007364812203516341,30.0,False,1.0,1.0,0.4,0.6,0.22802278250455857,0.9164285719394684,2021-07-27_12-28-56
26,50.0,0.1,7.0,3.0,adam,relu,0.0010628236700489014,30.0,False,1.0,1.0,0.55,0.6,0.049714081187266855,0.9838364720344543,2021-07-27_11-32-08
27,50.0,0.3,7.0,2.0,adam,relu,0.0005897664287974574,40.0,False,1.0,1.0,0.55,0.6,0.2640816494822502,0.9276671350002289,2021-07-27_11-39-14
28,50.0,0.9,7.0,3.0,adam,relu,0.00017447355654335483,50.0,False,0.0,0.0,0.7,0.6,0.5762282937765122,0.6664835244417191,2021-07-27_11-53-53
29,100.0,0.4,3.0,3.0,adam,elu,0.005337647703201508,40.0,True,1.0,1.0,0.45,0.6,0.8403512590972241,0.8427272737026215,2021-07-27_10-06-04
30,50.0,0.1,5.0,2.0,adam,elu,0.0004015092107093648,30.0,False,1.0,2.0,0.75,0.6,0.28940761387348174,0.8956783473491668,2021-07-27_12-00-34
31,50.0,0.7,7.0,3.0,adam,relu,0.00024773326986291357,40.0,False,1.0,1.0,0.65,0.0,0.4789858996868134,0.729411780834198,2021-07-27_09-58-42
32,100.0,0.1,7.0,3.0,adam,elu,0.0004012429843205341,20.0,False,1.0,1.0,0.5,0.6,0.11941287964582444,0.9571834981441498,2021-07-27_10-27-36
33,50.0,0.3,7.0,2.0,adam,relu,4.9208387488951394e-05,40.0,False,1.0,0.0,0.75,0.0,0.5192597180604934,0.7591038405895233,2021-07-27_11-46-17
34,100.0,0.3,5.0,3.0,sgd,elu,0.007891168198833154,30.0,False,0.0,2.0,0.5,0.6,0.41551709175109863,0.7714285731315613,2021-07-27_10-34-41
35,100.0,0.3,7.0,3.0,adam,elu,0.0061546937633716135,50.0,True,1.0,1.0,0.45,0.0,1.284923350950703,0.8747252702713013,2021-07-27_10-13-24
36,100.0,0.3,5.0,3.0,adam,relu,0.0003890969780759114,30.0,False,1.0,1.0,0.35,0.6,0.33886717781424525,0.8313186824321747,2021-07-27_12-36-30
37,50.0,0.1,9.0,3.0,adam,relu,0.006090874331706023,30.0,True,1.0,1.0,0.2,0.6,0.07037556518334895,0.9790745675563812,2021-07-27_10-49-46
38,100.0,0.3,7.0,3.0,sgd,elu,9.979875191518704e-05,40.0,True,0.0,1.0,0.5,0.0,0.6584128558635711,0.5972527578473091,2021-07-27_10-20-35
39,50.0,0.1,7.0,3.0,adam,relu,0.00024638589256067485,10.0,False,1.0,1.0,0.6,0.6,0.1015177920460701,0.9601617336273194,2021-07-27_11-19-18
40,100.0,0.1,9.0,3.0,adam,relu,0.0015664096026222266,30.0,False,0.0,1.0,0.4,0.6,0.10030031799688004,0.9757467985153199,2021-07-27_12-14-55
41,50.0,0.2,7.0,3.0,adam,relu,0.0008673401244966792,30.0,False,1.0,0.0,0.6,0.6,0.23629966378211975,0.9191919147968293,2021-07-27_12-01-12
42,50.0,0.2,5.0,3.0,adam,relu,0.0005638255011504151,30.0,False,1.0,1.0,0.5,0.6,0.17164435889571905,0.9391919076442719,2021-07-27_12-08-29
43,100.0,0.1,3.0,3.0,adam,relu,0.0005032821339007034,30.0,False,1.0,1.0,0.4,0.6,0.05619457113207318,0.9759601652622223,2021-07-27_12-29-30
44,50.0,0.8,7.0,3.0,adam,relu,0.001709722908554232,20.0,False,1.0,1.0,0.5,0.0,0.5713940724730492,0.7313186883926391,2021-07-27_11-32-30
45,50.0,0.6,7.0,3.0,adam,relu,1.9413797276743047e-05,20.0,False,1.0,0.0,0.25,0.0,0.6764650702476501,0.5533333450555802,2021-07-27_09-59-08
46,50.0,0.2,7.0,3.0,adam,relu,0.0009061473428616896,20.0,False,1.0,1.0,0.7,0.6,0.22837066873908043,0.9244781196117401,2021-07-27_11-25-53
