epoch,accuracy,loss,val_accuracy,val_loss
0,0.6353456377983093,0.7901782393455505,0.7470816969871521,0.5551618337631226
1,0.7667964696884155,0.5242785811424255,0.8190661668777466,0.45450595021247864
2,0.8218110799789429,0.4172205924987793,0.8151751160621643,0.408322274684906
3,0.8266796469688416,0.39675429463386536,0.8424124717712402,0.36202648282051086
4,0.8412852883338928,0.3638308644294739,0.8268482685089111,0.34242546558380127
5,0.8685491681098938,0.3021889925003052,0.844357967376709,0.36202797293663025
6,0.877799391746521,0.28720855712890625,0.8696498274803162,0.31509578227996826
7,0.8846153616905212,0.26431137323379517,0.8618677258491516,0.3071829676628113
8,0.8987341523170471,0.23424860835075378,0.8618677258491516,0.2997875213623047
9,0.8977604508399963,0.2388191968202591,0.8618677258491516,0.2880619466304779
10,0.9206426739692688,0.19386422634124756,0.8696498274803162,0.28854310512542725
11,0.9216163754463196,0.1945229321718216,0.8696498274803162,0.28774628043174744
