,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
13,100.0,0.1,3.0,3.0,adam,relu,0.0003288713619657496,40.0,False,1.0,1.0,0.45,0.6,0.11007618084549904,0.9649222552776336,2021-07-12_23-09-28
14,50.0,0.1,9.0,3.0,adam,relu,0.00018894833630568827,20.0,False,1.0,2.0,0.35,0.0,0.261004675924778,0.9173985183238983,2021-07-12_18-12-52
15,100.0,0.5,7.0,3.0,adam,relu,0.00021221760504004718,10.0,False,1.0,2.0,0.35,0.6,0.3059475690126419,0.8750372052192688,2021-07-12_21-23-47
16,100.0,0.1,3.0,2.0,adam,elu,4.667949071790425e-05,50.0,True,0.0,2.0,0.45,0.0,0.24161344170570373,0.9126716077327728,2021-07-12_16-25-12
17,100.0,0.7,3.0,3.0,adam,relu,0.000548796407685967,20.0,False,1.0,1.0,0.4,0.6,0.2585794121026993,0.8937007784843445,2021-07-12_21-54-05
18,100.0,0.2,5.0,2.0,adam,elu,0.0014314278142958659,40.0,True,0.0,2.0,0.5,0.0,0.30207915753126147,0.9023622155189515,2021-07-12_16-45-17
19,100.0,0.4,7.0,3.0,adam,relu,0.0030339888776792522,30.0,True,0.0,1.0,0.65,0.0,0.4267979323863983,0.8802893400192261,2021-07-12_15-54-39
20,50.0,0.2,9.0,3.0,adam,relu,0.0023523685954013663,20.0,False,1.0,2.0,0.2,0.6,0.3606955111026764,0.8554133951663971,2021-07-12_21-05-47
21,50.0,0.4,7.0,3.0,sgd,relu,0.00472440978288118,30.0,False,1.0,2.0,0.4,0.0,0.41465435922145844,0.8035432994365692,2021-07-12_20-23-28
22,50.0,0.1,9.0,3.0,adam,relu,0.0026486214551539574,30.0,False,1.0,2.0,0.25,0.0,0.2155709832906723,0.9409191012382507,2021-07-12_19-02-00
23,100.0,0.1,3.0,3.0,adam,relu,0.00012905808711298437,40.0,False,1.0,1.0,0.55,0.6,0.11560395359992981,0.9616324543952942,2021-07-12_23-51-55
24,100.0,0.3,5.0,2.0,adam,relu,0.00016948356323074864,30.0,False,1.0,1.0,0.7,0.6,0.282691690325737,0.898031485080719,2021-07-12_15-42-17
25,100.0,0.1,7.0,3.0,adam,relu,0.00023209710753084654,20.0,False,1.0,2.0,0.35,0.6,0.11794480681419373,0.9627767443656922,2021-07-12_21-21-21
26,100.0,0.2,3.0,3.0,adam,relu,0.00045420539108800823,50.0,False,1.0,1.0,0.45,0.6,0.2959654420614243,0.9228346467018127,2021-07-12_23-22-06
27,100.0,0.3,3.0,3.0,adam,relu,0.0002008956755363228,40.0,False,1.0,1.0,0.4,0.6,0.24355805814266204,0.9118110060691833,2021-07-12_23-57-53
28,100.0,0.1,3.0,2.0,sgd,relu,0.0005809475145238196,50.0,False,1.0,1.0,0.5,0.6,0.2823429092764854,0.8836065411567688,2021-07-13_00-22-24
29,100.0,0.2,3.0,3.0,adam,relu,0.0005142510449606818,40.0,False,1.0,1.0,0.4,0.6,0.3123420551419258,0.9241469860076904,2021-07-13_00-42-35
30,50.0,0.4,7.0,3.0,adam,relu,0.004533334890072315,20.0,False,0.0,0.0,0.6,0.6,0.4152585357427597,0.8314960718154907,2021-07-12_20-35-41
31,100.0,0.2,7.0,3.0,adam,relu,4.018971020670616e-05,20.0,False,1.0,2.0,0.2,0.6,0.2607747659087181,0.8971128642559052,2021-07-12_21-53-23
32,100.0,0.1,3.0,3.0,adam,relu,0.0005303568234403303,30.0,False,1.0,2.0,0.45,0.6,0.17359319552779198,0.9573383510112763,2021-07-12_22-38-59
33,100.0,0.1,3.0,3.0,adam,relu,0.0003052212271750264,40.0,False,1.0,1.0,0.45,0.6,0.11174645572900772,0.9650681912899017,2021-07-12_23-15-59
34,100.0,0.4,5.0,3.0,adam,relu,0.00017500226699969875,50.0,False,1.0,1.0,0.6,0.6,0.2595160111784935,0.8961284041404725,2021-07-13_00-46-53
35,50.0,0.1,3.0,3.0,adam,relu,0.009775930302934641,30.0,False,1.0,2.0,0.2,0.6,0.47139349579811096,0.7295437067747116,2021-07-12_21-10-14
36,50.0,0.1,9.0,3.0,adam,relu,0.007730610624852044,30.0,False,1.0,2.0,0.2,0.6,0.6458943545818329,0.5878087252378463,2021-07-12_19-42-01
37,50.0,0.2,9.0,3.0,adam,relu,0.002850830552660279,20.0,False,1.0,2.0,0.65,0.0,0.5027088820934296,0.8707677185535431,2021-07-12_19-49-45
38,100.0,0.2,3.0,3.0,adam,relu,0.0007991918650657148,50.0,True,1.0,1.0,0.55,0.6,0.26855876594781875,0.915485554933548,2021-07-13_00-10-02
39,100.0,0.4,7.0,3.0,sgd,relu,2.212974428838842e-05,30.0,False,1.0,2.0,0.55,0.6,0.6945762276649475,0.5060733020305633,2021-07-12_15-47-31
40,50.0,0.3,5.0,3.0,adam,relu,0.0039581470301312035,20.0,False,0.0,1.0,0.5,0.0,0.5915492564439774,0.8340732336044312,2021-07-12_20-59-50
41,100.0,0.2,7.0,3.0,sgd,relu,0.00010463667890137627,20.0,False,1.0,2.0,0.3,0.6,0.644347357749939,0.7677165389060974,2021-07-12_21-31-08
42,50.0,0.1,9.0,3.0,adam,relu,0.0005049275450489865,30.0,False,1.0,2.0,0.3,0.0,0.2516244396567345,0.9367540419101715,2021-07-12_18-44-22
43,100.0,0.1,3.0,3.0,adam,relu,0.00021069921300918167,40.0,False,1.0,1.0,0.45,0.6,0.12924655601382257,0.9610620558261871,2021-07-12_23-44-32
44,100.0,0.1,3.0,3.0,adam,relu,0.0003301189750706974,40.0,False,1.0,1.0,0.45,0.6,0.11430230885744094,0.9643495976924896,2021-07-12_22-46-25
45,100.0,0.4,3.0,3.0,sgd,relu,0.00011060533587602044,50.0,False,1.0,1.0,0.6,0.6,0.6591131746768951,0.7244640469551087,2021-07-13_00-06-54
46,100.0,0.3,7.0,3.0,adam,relu,0.00037210252213712485,20.0,False,1.0,2.0,0.3,0.6,0.25326851904392245,0.904724395275116,2021-07-12_21-43-23
47,100.0,0.3,3.0,2.0,adam,elu,8.067457140471442e-05,50.0,True,0.0,2.0,0.35,0.0,0.3883541330695152,0.8629921257495881,2021-07-12_16-27-33
48,50.0,0.2,9.0,3.0,adam,relu,0.0004843764957289951,30.0,False,1.0,2.0,0.3,0.0,0.5312493801116943,0.8661417365074158,2021-07-12_18-51-01
49,50.0,0.3,9.0,3.0,adam,relu,0.00245581122441412,40.0,False,0.0,1.0,0.25,0.0,0.710712730884552,0.8501063883304596,2021-07-12_20-29-55
50,50.0,0.4,9.0,3.0,adam,relu,0.0009205893389689856,30.0,False,0.0,1.0,0.25,0.0,0.5283775746822357,0.8478346467018127,2021-07-12_17-42-37
51,100.0,0.1,3.0,3.0,adam,relu,0.0003260208381322197,40.0,False,1.0,1.0,0.45,0.6,0.12505466490983963,0.9666414499282837,2021-07-12_23-01-16
52,50.0,0.5,3.0,2.0,adam,elu,9.918640513734012e-05,10.0,True,1.0,2.0,0.6,0.0,0.4082279533147812,0.8110284388065339,2021-07-12_16-39-34
53,50.0,0.3,5.0,3.0,sgd,relu,0.009987614342811445,40.0,False,0.0,2.0,0.25,0.6,0.37156045734882354,0.8382300019264222,2021-07-12_19-54-42
54,50.0,0.7,5.0,2.0,adam,elu,0.0035085672131957126,50.0,False,1.0,2.0,0.5,0.0,0.6279188692569733,0.7864422738552094,2021-07-12_16-46-18
55,100.0,0.6,9.0,3.0,adam,relu,3.123903994805369e-05,30.0,False,1.0,2.0,0.2,0.6,0.3437394142150879,0.8606299221515655,2021-07-12_22-22-18
56,100.0,0.2,9.0,3.0,sgd,relu,0.0008757795834570538,20.0,False,1.0,0.0,0.2,0.6,0.33409806787967683,0.859055119752884,2021-07-12_22-41-17
57,100.0,0.3,3.0,3.0,adam,relu,7.661142073831729e-05,40.0,False,1.0,1.0,0.45,0.6,0.23422283083200454,0.9090551018714905,2021-07-12_23-34-56
58,100.0,0.3,3.0,3.0,sgd,relu,0.00161021442672393,20.0,False,1.0,2.0,0.4,0.6,0.3340211033821106,0.8661417365074158,2021-07-12_22-20-08
59,50.0,0.3,9.0,3.0,adam,relu,0.0010528087868550055,10.0,False,1.0,0.0,0.6,0.0,0.3721685171127319,0.8392253041267395,2021-07-12_20-49-59
60,100.0,0.2,5.0,2.0,sgd,elu,1.2752208938186081e-05,10.0,True,1.0,1.0,0.55,0.6,0.4734965980052948,0.7774278044700622,2021-07-12_16-01-14
61,100.0,0.1,5.0,3.0,adam,relu,0.0008737303237785839,30.0,False,0.0,2.0,0.45,0.0,0.3030818969011307,0.9402984619140625,2021-07-12_17-22-08
62,100.0,0.5,3.0,2.0,adam,elu,0.0010800683947312904,50.0,True,1.0,1.0,0.4,0.0,0.44005611091852187,0.8509231209754944,2021-07-12_17-07-33
63,50.0,0.1,5.0,3.0,adam,relu,0.000769710678258399,30.0,False,1.0,2.0,0.3,0.0,0.2621975511312485,0.9312155306339264,2021-07-12_19-11-07
64,100.0,0.6,7.0,3.0,adam,relu,0.00019674797481571314,30.0,True,0.0,1.0,0.5,0.0,0.2959367111325264,0.8842519581317901,2021-07-12_15-48-19
65,100.0,0.3,7.0,2.0,adam,elu,0.00218649032500341,40.0,True,1.0,0.0,0.55,0.6,0.38779105246067047,0.8594488203525543,2021-07-12_17-23-07
66,100.0,0.1,3.0,3.0,adam,relu,0.0014373926523638066,40.0,False,1.0,1.0,0.55,0.6,0.14018304497003556,0.961060619354248,2021-07-13_00-13-24
67,100.0,1.0,5.0,2.0,sgd,relu,0.00028614381426078693,40.0,False,1.0,2.0,0.4,0.0,0.670197355747223,0.6874015718698502,2021-07-12_16-54-48
68,50.0,0.6,3.0,3.0,adam,relu,0.0029583031237125084,40.0,False,1.0,0.0,0.3,0.6,0.5768808901309967,0.7981627345085144,2021-07-12_21-22-26
69,50.0,0.7,7.0,3.0,sgd,elu,0.001996841073874903,40.0,True,0.0,1.0,0.3,0.6,0.4204111546278,0.8022131800651551,2021-07-12_16-05-21
70,100.0,0.1,3.0,3.0,adam,elu,2.1409014693421248e-05,50.0,True,1.0,1.0,0.65,0.6,0.21435562819242476,0.9168246924877167,2021-07-13_00-29-40
71,100.0,0.1,3.0,3.0,adam,elu,0.00035730801247325136,50.0,True,1.0,1.0,0.45,0.6,0.22077616006135942,0.9192526340484619,2021-07-12_23-56-24
72,100.0,0.2,3.0,3.0,adam,relu,0.000689057569437019,40.0,False,1.0,1.0,0.55,0.6,0.24991379156708718,0.9288713812828064,2021-07-13_00-33-38
73,100.0,0.1,3.0,2.0,adam,elu,6.268406477481469e-05,50.0,True,1.0,2.0,0.45,0.0,0.22537029534578323,0.9162505984306335,2021-07-12_16-20-28
74,100.0,0.3,3.0,3.0,adam,relu,0.0004464999863160546,40.0,False,1.0,1.0,0.6,0.6,0.2630719721317291,0.9074802994728088,2021-07-13_00-23-35
75,100.0,0.8,5.0,3.0,adam,relu,0.00011818555491334473,10.0,False,1.0,2.0,0.35,0.6,0.3178063079714775,0.8732283473014831,2021-07-12_22-08-58
76,100.0,0.6,7.0,3.0,adam,relu,0.0026925394981014224,40.0,True,0.0,2.0,0.45,0.0,0.44606336653232576,0.8811023592948913,2021-07-12_17-00-20
77,100.0,0.3,7.0,3.0,adam,relu,7.449889650213692e-05,10.0,False,1.0,1.0,0.4,0.6,0.2654927372932434,0.8921259760856628,2021-07-12_21-33-14
78,50.0,0.6,5.0,2.0,adam,elu,5.862554637728491e-05,40.0,False,1.0,2.0,0.4,0.6,0.42174905240535737,0.8118110299110413,2021-07-12_15-29-10
79,100.0,0.1,3.0,2.0,adam,relu,0.0002467395196865384,30.0,False,1.0,0.0,0.5,0.6,0.14753506779670716,0.9434521615505218,2021-07-12_22-50-50
80,50.0,0.9,7.0,3.0,sgd,relu,0.004457522090946336,30.0,False,1.0,0.0,0.3,0.6,0.4977151691913605,0.7484251976013183,2021-07-12_17-43-33
81,100.0,1.0,5.0,3.0,sgd,relu,0.00014574787179978232,20.0,False,1.0,1.0,0.35,0.6,0.6906041741371155,0.5480314910411834,2021-07-12_22-30-35
82,100.0,0.2,9.0,3.0,adam,relu,0.0006852972449027628,40.0,False,0.0,2.0,0.3,0.0,0.37991416156291963,0.910761147737503,2021-07-12_20-51-29
83,100.0,0.2,5.0,3.0,adam,relu,0.00019073042267028217,10.0,True,0.0,0.0,0.7,0.0,0.2567931622266769,0.9013123393058777,2021-07-12_15-27-51
84,100.0,0.1,3.0,2.0,adam,elu,0.0004356985144114062,50.0,True,0.0,2.0,0.75,0.0,0.2499282643198967,0.9092307448387146,2021-07-12_16-13-03
85,100.0,0.1,5.0,2.0,adam,elu,0.0014131403236183396,40.0,True,0.0,2.0,0.5,0.0,0.2421843633055687,0.9133856773376465,2021-07-12_16-42-02
86,100.0,0.1,3.0,2.0,adam,elu,2.9994383052591407e-05,10.0,True,1.0,2.0,0.4,0.0,0.2468092694878578,0.8992107033729553,2021-07-12_16-32-35
87,100.0,0.2,5.0,2.0,adam,elu,0.00037731057479764357,30.0,True,1.0,1.0,0.55,0.6,0.2752742037177086,0.9094488203525544,2021-07-12_16-03-30
88,50.0,0.1,5.0,3.0,adam,relu,0.0033227402588976605,30.0,False,1.0,2.0,0.75,0.0,0.2509065121412277,0.9373132407665252,2021-07-12_20-06-31
89,100.0,0.7,7.0,3.0,sgd,elu,0.0007869708085554254,20.0,True,0.0,0.0,0.25,0.6,0.3284578502178192,0.8629921317100525,2021-07-12_15-49-21
90,100.0,0.9,5.0,3.0,adam,relu,0.0020171271003401625,30.0,False,0.0,1.0,0.4,0.0,0.47144333720207215,0.8685039341449737,2021-07-12_20-47-42
91,100.0,0.2,3.0,3.0,adam,relu,0.0006064395609202023,50.0,False,1.0,1.0,0.4,0.6,0.3148739293217659,0.9270341157913208,2021-07-12_23-46-40
92,100.0,0.2,7.0,3.0,adam,relu,5.1766000066369726e-05,10.0,False,1.0,2.0,0.35,0.6,0.2655418455600739,0.899737536907196,2021-07-12_21-36-56
93,100.0,0.1,3.0,3.0,adam,relu,0.0003447315971367211,40.0,False,1.0,1.0,0.55,0.6,0.13518535122275352,0.9607773661613465,2021-07-12_23-20-13
94,100.0,0.1,3.0,3.0,adam,relu,0.00039691849700394924,50.0,False,1.0,1.0,0.5,0.6,0.1345634527504444,0.9617681443691254,2021-07-12_23-05-04
95,50.0,0.9,9.0,3.0,adam,elu,1.1395009230298224e-05,20.0,False,0.0,1.0,0.45,0.6,0.49465317726135255,0.7582677125930786,2021-07-12_15-43-57
96,100.0,0.2,7.0,2.0,adam,relu,1.0525039570090506e-05,40.0,False,0.0,2.0,0.5,0.6,0.2566359654068947,0.9005249321460724,2021-07-12_17-10-29
97,100.0,0.4,3.0,2.0,sgd,elu,4.712452643215312e-05,30.0,True,1.0,1.0,0.35,0.6,0.3705573916435242,0.8456461906433106,2021-07-12_17-02-27
98,100.0,0.3,5.0,2.0,adam,elu,0.006547632340839462,40.0,True,1.0,2.0,0.4,0.0,0.26181903630495074,0.8952755808830262,2021-07-12_16-47-56
99,50.0,0.1,7.0,3.0,adam,relu,0.0006176309224749215,30.0,False,1.0,2.0,0.2,0.0,0.3407015025615692,0.9124725759029388,2021-07-12_17-52-02
100,50.0,0.2,9.0,3.0,adam,relu,0.0002697211091605645,20.0,False,1.0,2.0,0.25,0.0,0.33753075897693635,0.8588582754135132,2021-07-12_18-34-42
101,50.0,0.4,9.0,3.0,adam,relu,0.006907923851716096,30.0,False,1.0,2.0,0.25,0.6,0.4254626393318176,0.8059055149555207,2021-07-12_21-16-07
102,100.0,0.2,5.0,3.0,adam,relu,0.0004016807491326268,40.0,False,1.0,1.0,0.5,0.6,0.2422521471977234,0.9267716646194458,2021-07-13_00-31-48
103,100.0,0.1,3.0,3.0,adam,relu,0.0007185572993297063,40.0,False,1.0,1.0,0.4,0.6,0.13001786768436432,0.9619191944599151,2021-07-12_23-38-32
104,100.0,0.6,3.0,3.0,adam,relu,0.00560651509172307,40.0,False,1.0,1.0,0.3,0.0,0.255315500497818,0.9031495928764344,2021-07-12_20-36-18
105,50.0,0.5,3.0,2.0,adam,elu,0.0003062539765258408,20.0,True,1.0,2.0,0.4,0.0,0.46011182963848113,0.8017937004566192,2021-07-12_16-22-02
106,100.0,0.1,3.0,3.0,adam,relu,0.0002690284421953716,40.0,False,1.0,1.0,0.55,0.6,0.1214346531778574,0.9623514473438263,2021-07-12_23-31-45
107,100.0,0.4,7.0,3.0,adam,elu,1.280431424525895e-05,40.0,True,1.0,1.0,0.25,0.6,0.32281959503889085,0.8650785326957703,2021-07-12_15-51-00
108,100.0,0.2,3.0,3.0,adam,relu,0.000308947181575305,50.0,False,1.0,1.0,0.5,0.6,0.26385963410139085,0.9236220479011535,2021-07-12_23-11-23
109,100.0,0.2,7.0,3.0,adam,elu,0.00021900559982861623,20.0,True,1.0,2.0,0.45,0.6,0.25534515976905825,0.9007874011993409,2021-07-12_22-13-02
110,50.0,0.1,9.0,3.0,adam,relu,0.003349537503504179,30.0,False,1.0,2.0,0.25,0.0,0.21719043850898742,0.9408164978027344,2021-07-12_19-27-40
111,100.0,0.1,5.0,3.0,adam,elu,0.000426671167294933,40.0,True,1.0,2.0,0.25,0.6,0.1999339774250984,0.9251212298870086,2021-07-12_22-27-41
112,50.0,0.7,9.0,3.0,adam,relu,0.0009478482867330837,20.0,False,1.0,2.0,0.45,0.6,0.42027635872364044,0.8229996263980865,2021-07-12_20-24-49
113,50.0,0.3,9.0,3.0,adam,relu,0.0003381535702547753,30.0,False,1.0,2.0,0.25,0.0,0.3989407867193222,0.8337899804115295,2021-07-12_18-52-54
114,100.0,0.4,7.0,3.0,adam,relu,0.00025026513923901393,10.0,False,1.0,2.0,0.25,0.6,0.2727296769618988,0.892876821756363,2021-07-12_21-55-22
115,100.0,0.3,3.0,3.0,sgd,relu,6.299631319133198e-05,50.0,False,1.0,0.0,0.55,0.6,0.6593791723251343,0.6968503892421722,2021-07-12_22-55-25
116,100.0,0.1,3.0,2.0,adam,elu,0.006273083529311298,40.0,True,0.0,2.0,0.75,0.0,0.24947462677955629,0.902221143245697,2021-07-12_16-15-51
117,50.0,0.3,5.0,3.0,adam,relu,0.0052706185136490325,40.0,False,1.0,2.0,0.25,0.0,0.5113649249076844,0.8257684946060181,2021-07-12_19-44-46
118,50.0,0.8,7.0,3.0,sgd,relu,0.003100923481426381,10.0,False,1.0,2.0,0.2,0.0,0.5524350643157959,0.7129921197891236,2021-07-12_20-31-47
119,50.0,0.5,9.0,3.0,adam,relu,0.003772334272588747,30.0,False,0.0,1.0,0.2,0.0,0.5933221846818924,0.8110188186168671,2021-07-12_19-50-53
120,100.0,0.2,7.0,2.0,adam,relu,0.0010370923572671795,10.0,False,1.0,2.0,0.3,0.6,0.2752774104475975,0.9125984132289886,2021-07-12_22-29-34
121,100.0,0.3,3.0,3.0,adam,relu,0.0012318620815469673,30.0,False,1.0,2.0,0.4,0.6,0.27814612686634066,0.9039369940757751,2021-07-12_22-31-31
122,50.0,0.2,9.0,3.0,adam,relu,0.002597508209935331,30.0,False,1.0,2.0,0.25,0.0,0.4531102627515793,0.8755905508995057,2021-07-12_19-15-07
123,100.0,0.3,7.0,3.0,adam,elu,0.0002427731388764182,50.0,False,0.0,2.0,0.65,0.0,0.3827806055545807,0.8661417365074158,2021-07-12_17-03-11
124,50.0,0.4,9.0,3.0,sgd,elu,0.000132031040628899,30.0,True,1.0,2.0,0.7,0.0,0.4407836258411407,0.789763766527176,2021-07-12_17-14-59
125,50.0,0.2,5.0,3.0,adam,relu,0.0012162841008113033,40.0,False,0.0,2.0,0.7,0.0,0.5950075685977936,0.8719488203525543,2021-07-12_20-20-00
126,100.0,0.5,5.0,2.0,adam,elu,2.2788640754242907e-05,50.0,True,1.0,2.0,0.5,0.0,0.3958196431398392,0.8309341430664062,2021-07-12_16-56-10
127,100.0,0.1,7.0,3.0,adam,elu,0.00016207382735308786,20.0,True,1.0,2.0,0.35,0.6,0.1988453134894371,0.9214034736156463,2021-07-12_22-01-01
128,50.0,0.7,7.0,3.0,adam,relu,0.0003449491007513225,20.0,False,0.0,1.0,0.3,0.0,0.4227347195148468,0.8107067048549652,2021-07-12_17-53-40
129,100.0,0.9,5.0,2.0,sgd,relu,6.654967417263478e-05,50.0,False,0.0,2.0,0.55,0.0,0.6938945770263671,0.5220472425222397,2021-07-12_16-48-46
130,100.0,0.6,3.0,3.0,sgd,relu,0.0008829416060679428,20.0,False,1.0,1.0,0.35,0.0,0.5379252970218659,0.8330708742141724,2021-07-12_17-24-17
131,100.0,0.1,3.0,2.0,adam,elu,0.0006662368856523923,10.0,True,0.0,2.0,0.75,0.0,0.23483537882566452,0.912814462184906,2021-07-12_16-07-45
132,100.0,0.1,3.0,3.0,adam,relu,0.0001704025277332559,40.0,False,1.0,1.0,0.45,0.6,0.1058618076145649,0.9630624651908875,2021-07-12_23-26-26
133,100.0,0.3,5.0,3.0,adam,relu,0.00024658998679805155,40.0,False,1.0,1.0,0.45,0.6,0.2246648460626602,0.9188976168632508,2021-07-13_00-34-57
134,100.0,0.2,3.0,3.0,adam,relu,8.941432668144041e-05,50.0,False,1.0,0.0,0.65,0.6,0.233221335709095,0.9081364750862122,2021-07-12_22-57-04
135,50.0,1.0,7.0,3.0,sgd,relu,0.001364019533624893,30.0,False,1.0,2.0,0.55,0.0,0.582523250579834,0.7003937065601349,2021-07-12_20-53-39
136,50.0,0.5,5.0,3.0,adam,relu,0.0016962101683754042,30.0,False,1.0,2.0,0.35,0.0,0.6483117550611496,0.7930220663547516,2021-07-12_20-37-45
137,100.0,0.8,7.0,3.0,adam,relu,0.001244162104576205,30.0,False,0.0,1.0,0.2,0.0,0.46300448626279833,0.8897637784481048,2021-07-12_15-51-33
138,100.0,0.3,7.0,3.0,adam,relu,0.0007718960631942994,30.0,False,1.0,1.0,0.3,0.6,0.30217178612947465,0.9137795150279999,2021-07-12_22-07-49
139,100.0,0.2,3.0,3.0,adam,relu,0.001189673531116141,40.0,False,1.0,1.0,0.6,0.6,0.34147338271141053,0.9188976228237152,2021-07-13_00-15-27
140,50.0,0.2,5.0,3.0,sgd,relu,6.885053359900589e-05,30.0,False,1.0,1.0,0.6,0.6,0.6286407232284545,0.6773622035980225,2021-07-12_15-36-48
141,50.0,0.3,9.0,3.0,sgd,relu,0.009061310029104612,40.0,True,1.0,0.0,0.65,0.6,0.6268298089504242,0.7603248178958892,2021-07-12_15-45-50
142,50.0,0.6,9.0,2.0,adam,elu,0.00011132941181398605,10.0,False,1.0,2.0,0.65,0.0,0.43181695640087125,0.8002624630928039,2021-07-12_16-43-40
143,50.0,0.2,9.0,3.0,sgd,relu,0.0017081005278810446,30.0,False,1.0,2.0,0.4,0.0,0.36143483221530914,0.8411417484283448,2021-07-12_19-37-35
144,100.0,0.1,9.0,2.0,adam,relu,1.6499971017065632e-05,30.0,False,1.0,2.0,0.25,0.6,0.23391746878623962,0.9103774905204773,2021-07-12_22-17-38
145,100.0,0.1,7.0,3.0,adam,relu,0.00012576834773208237,10.0,False,1.0,2.0,0.35,0.6,0.20685012340545655,0.9201128542423248,2021-07-12_21-42-01
146,100.0,0.2,3.0,3.0,adam,relu,0.0003305885831613828,40.0,False,1.0,1.0,0.5,0.6,0.27263601422309874,0.922047245502472,2021-07-13_00-00-03
147,100.0,0.2,3.0,3.0,adam,relu,0.00029744996384079166,50.0,False,1.0,1.0,0.5,0.6,0.22706518918275834,0.9228346407413482,2021-07-12_23-39-58
148,50.0,0.1,9.0,3.0,adam,relu,0.00017825754270604164,20.0,False,1.0,2.0,0.35,0.0,0.25823173224925994,0.9103886902332305,2021-07-12_18-30-44
149,100.0,0.3,3.0,3.0,adam,elu,0.0009879713919782593,40.0,False,1.0,1.0,0.65,0.6,0.4096172720193863,0.8803149580955505,2021-07-13_00-07-54
150,100.0,0.2,7.0,3.0,sgd,relu,0.0004183105462431899,40.0,False,0.0,2.0,0.7,0.0,0.365229994058609,0.86062992811203,2021-07-12_20-41-00
151,100.0,0.2,5.0,3.0,adam,relu,1.7297332923707137e-05,20.0,False,0.0,2.0,0.45,0.6,0.2636585235595703,0.8944881856441498,2021-07-12_17-27-48
152,50.0,0.3,7.0,3.0,adam,relu,0.00014688336479828034,20.0,False,1.0,2.0,0.35,0.0,0.4009934484958649,0.820184999704361,2021-07-12_18-47-05
153,100.0,0.4,9.0,3.0,adam,relu,0.00393489817037786,30.0,False,1.0,2.0,0.25,0.6,0.3820379376411438,0.8724193930625915,2021-07-12_21-00-43
154,100.0,0.2,3.0,2.0,sgd,relu,0.00028940425997072403,20.0,False,1.0,2.0,0.2,0.6,0.4689630776643753,0.8451443612575531,2021-07-12_22-06-38
155,50.0,0.1,7.0,3.0,adam,relu,0.0018646025908344356,30.0,False,0.0,2.0,0.2,0.0,0.4056705176830292,0.9029716372489929,2021-07-12_17-59-51
156,50.0,0.2,5.0,2.0,sgd,relu,0.009188023684751495,40.0,True,0.0,0.0,0.6,0.6,0.3515231281518936,0.845177173614502,2021-07-12_16-58-51
157,100.0,0.3,3.0,2.0,adam,elu,0.00021504240566696338,50.0,True,1.0,2.0,0.45,0.0,0.3786697179079056,0.8767716526985169,2021-07-12_16-37-35
