,window_size,step_size,kernel_size,pool_size,optimizer,activation,learning_rate,temporal_filters,batch_normalization,n_conv_layers,n_fc_layers,n_neurons_2nd_layer,dropout_rate,val_loss,val_accuracy,date
0,100.0,0.3,3.0,2.0,adam,relu,0.007950592770182511,50.0,False,0.0,2.0,0.75,0.0,0.6936553478240967,0.4880208373069763,2021-07-12_16-29-28
1,100.0,0.4,9.0,3.0,adam,relu,0.0004061743273434489,40.0,False,1.0,2.0,0.6,0.6,0.9278111934661866,0.7916666686534881,2021-07-13_12-54-51
2,100.0,0.3,3.0,2.0,adam,relu,9.389522197841439e-05,10.0,True,1.0,1.0,0.25,0.6,0.6794304847717285,0.5919270813465118,2021-07-12_19-38-10
3,100.0,0.2,3.0,3.0,adam,elu,0.004916223366383099,30.0,True,1.0,0.0,0.5,0.6,1.0311411678791047,0.6661458373069763,2021-07-12_19-53-54
4,100.0,0.1,7.0,3.0,adam,relu,0.0038858233073725216,40.0,True,1.0,0.0,0.35,0.0,0.28701517581939695,0.9098484814167023,2021-07-13_04-13-31
5,100.0,0.5,7.0,2.0,adam,relu,0.0008578891468437571,30.0,False,0.0,1.0,0.6,0.0,1.199923187494278,0.7145833313465119,2021-07-12_15-53-29
6,100.0,0.2,3.0,2.0,sgd,relu,0.005606459631255028,50.0,True,1.0,2.0,0.35,0.0,0.714231812953949,0.7265624940395355,2021-07-13_01-50-56
7,100.0,0.2,7.0,3.0,adam,elu,1.3474039380745565e-05,50.0,False,1.0,2.0,0.6,0.6,0.6821683406829834,0.56059028506279,2021-07-13_13-03-30
8,100.0,0.1,9.0,2.0,adam,relu,0.00016803592728614782,50.0,False,1.0,2.0,0.5,0.6,0.22227559834718705,0.9372159123420716,2021-07-13_08-05-45
9,100.0,0.3,5.0,3.0,sgd,elu,0.0006774525285794799,20.0,False,0.0,2.0,0.55,0.6,0.6863070964813233,0.546875,2021-07-12_16-24-19
10,100.0,0.1,9.0,2.0,adam,relu,0.0008658936022229115,50.0,False,1.0,2.0,0.45,0.6,0.18869334161281587,0.9492424309253693,2021-07-13_07-48-59
11,100.0,0.2,9.0,2.0,adam,relu,0.003632199683178247,30.0,False,1.0,2.0,0.2,0.0,0.6932190954685211,0.49739583134651183,2021-07-13_00-22-40
12,100.0,0.4,5.0,3.0,adam,relu,0.0034923550037660547,30.0,True,1.0,2.0,0.7,0.6,0.8027336239814759,0.7642361044883728,2021-07-12_15-33-40
13,100.0,0.8,3.0,2.0,sgd,relu,0.0075562696056667164,50.0,True,1.0,0.0,0.5,0.6,0.7277687311172485,0.6880208313465118,2021-07-12_19-30-14
14,50.0,0.1,9.0,3.0,adam,relu,4.363477958891722e-05,50.0,False,0.0,2.0,0.6,0.6,0.3715762972831726,0.8447244584560394,2021-07-13_09-19-29
15,100.0,0.4,9.0,2.0,sgd,relu,0.002128842634127334,30.0,False,1.0,2.0,0.4,0.0,0.6844992995262146,0.5517361044883728,2021-07-13_02-56-58
16,100.0,0.1,3.0,2.0,adam,relu,0.009922942268508912,30.0,True,1.0,2.0,0.55,0.6,0.31954357624053953,0.8929924190044403,2021-07-12_20-06-29
17,50.0,0.2,9.0,3.0,adam,relu,0.00045928788567595056,50.0,False,1.0,0.0,0.7,0.6,0.9237001419067383,0.7781901001930237,2021-07-13_13-44-44
18,100.0,0.1,3.0,2.0,adam,relu,0.004066220636887855,30.0,True,1.0,2.0,0.45,0.6,0.32978010177612305,0.900946968793869,2021-07-12_20-17-26
19,100.0,0.1,9.0,2.0,adam,relu,0.001768825929475725,30.0,False,1.0,2.0,0.3,0.0,0.3223164424300194,0.9190340936183929,2021-07-13_03-19-57
20,100.0,0.2,9.0,3.0,adam,relu,1.931682523545237e-05,50.0,False,0.0,1.0,0.6,0.6,0.5217510610818863,0.739062511920929,2021-07-13_09-58-30
21,50.0,0.4,5.0,2.0,sgd,relu,5.15775915626511e-05,20.0,True,1.0,0.0,0.65,0.6,0.7605752110481262,0.5138020843267441,2021-07-12_16-18-33
22,100.0,0.1,7.0,3.0,adam,relu,0.0035776593955380567,40.0,False,0.0,2.0,0.55,0.0,0.6994247972965241,0.5238636404275894,2021-07-12_19-28-45
23,100.0,0.4,9.0,2.0,adam,relu,0.0020553952187205107,30.0,True,1.0,0.0,0.35,0.0,0.7677881479263305,0.7798611044883728,2021-07-13_01-01-20
24,100.0,0.2,9.0,2.0,adam,relu,8.46636936425378e-05,50.0,False,0.0,2.0,0.5,0.6,0.6222657203674317,0.7993055701255798,2021-07-13_08-14-41
25,100.0,1.0,7.0,2.0,sgd,relu,0.005010068293122101,40.0,True,1.0,2.0,0.3,0.0,0.805168604850769,0.6161458373069764,2021-07-13_00-19-41
26,100.0,0.5,5.0,3.0,adam,relu,0.00016613658232745817,50.0,True,1.0,2.0,0.55,0.6,0.6817146301269531,0.7062500059604645,2021-07-12_22-13-46
27,100.0,0.7,5.0,2.0,adam,relu,0.0008783594806920249,20.0,True,1.0,2.0,0.45,0.6,0.6563472092151642,0.7421875,2021-07-12_18-06-08
28,100.0,0.2,5.0,3.0,adam,elu,0.0030876463680186064,10.0,True,1.0,1.0,0.25,0.6,0.6051091313362121,0.761284738779068,2021-07-12_23-25-20
29,50.0,0.7,7.0,2.0,sgd,relu,0.00018302215106220322,50.0,False,1.0,1.0,0.5,0.0,0.6927129209041596,0.5047916740179061,2021-07-12_15-54-38
30,100.0,0.1,7.0,3.0,adam,relu,2.9022130341799092e-05,50.0,False,1.0,2.0,0.55,0.6,0.23117090314626693,0.9211174249649048,2021-07-13_10-36-49
